,ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures,pChemBL
759,0.036211903999999996,-5.114024938,0.6168910479999999,0.029944635,-0.030881093999999998,0.675,3.997328281,4.888279432,0.84552418,0.805837052,42.49899503,31.48171793,0.166666667,3,2,2,0,7.22
1290,-0.10088838800000001,827.2098482999999,0.944456613,0.027954859,-0.026792997000000002,0.7058800000000001,3.87240984,4.87287955,0.8216313209999999,0.7764153859999999,44.93905344,31.79104851,0.0,4,2,2,1,5.41
1242,-0.082276623,639.3945302,1.07758957,0.027242675,-0.108823721,0.67308,3.910609795,4.879525801000001,0.8992421159999999,0.827765335,37.17734737,25.8231719,0.0,5,3,3,0,9.11
1976,0.487004738,189.5245622,0.744329152,0.028753231,-0.115015786,0.7177399999999999,3.669033642,4.595533435,0.7878656079999999,0.746043738,46.94045587,32.23706274,0.0,5,2,2,0,6.6
1535,-0.26402601,-420.7322648,0.780883076,0.026497309,0.09015106699999999,0.68182,3.494436981,4.500377548,0.793378013,0.7282271440000001,63.45338131,36.63035748,0.0,4,1,1,1,5.96
2674,0.289953163,99.09679835,0.45854529299999996,0.025542277999999998,-0.27684488399999996,0.61458,3.573975069,4.642084685,0.8608700709999999,0.818359768,40.23880539,27.18159182,1.66057844,1,1,1,0,6.37
1063,0.189243835,734.309471,0.49568251399999996,0.027588887000000003,-0.102600579,0.68571,3.8056216939999996,4.88886893,0.808826962,0.7778132190000001,47.81990412,34.19845428,0.166666667,3,3,3,0,7.12
1281,-0.008115193,519.3286486999999,0.557337865,0.028345031,-0.004046674,0.71154,3.8908054819999998,4.862507471,0.890661851,0.8318391490000001,37.50051836,26.11596703,0.0,4,3,3,0,7.31
2651,-0.173189674,189.98114569999998,1.5056648119999998,0.024751559,-0.05713795,0.7583300000000001,3.7217024339999996,4.692033185,0.82716526,0.7864905870000001,45.21717897,36.44971735,0.0,6,2,4,0,4.75
210,-0.033184508,466.0627805,0.664791963,0.027157639,-0.217143864,0.67742,4.062363892,4.976155244,0.8772535459999999,0.8407282009999999,44.41514021,35.67638436,0.0,2,1,1,0,6.02
2365,0.803977973,417.5735112,0.7930156829999999,0.028293152000000002,-0.167518306,0.69286,3.7187642160000003,4.771074422,0.789338737,0.7546866,51.12351599,33.21106884,0.0,4,2,2,0,7.85
728,-0.10416341400000001,704.4487517000001,0.62060244,0.027733172,-0.14472663800000002,0.64423,3.877575938,4.751610326000001,0.8602438720000001,0.807733919,36.95407009,28.07078161,0.0,3,0,0,0,6.55
397,0.080472828,-82.43516228,0.563986561,0.029363594,0.003303453,0.60577,3.2665528669999997,4.076207076,0.733844968,0.687301906,56.17471371,35.6185209,0.0,1,1,1,1,6.49
2477,0.18681445600000002,1084.3310689999998,0.885947058,0.027220316,-0.025490633,0.7016100000000001,3.9153744319999997,4.871557895,0.842631861,0.7934713170000001,41.85645601,28.62033045,0.0,4,2,2,1,8.22
1268,-0.22756654,446.4413751,0.48969521,0.029091798999999998,-0.063482615,0.68103,3.646755755,4.802628806,0.826990751,0.7931304370000001,41.49756154,29.03609804,0.083333333,3,3,3,0,6.46
2735,0.08146191700000001,264.48017000000004,0.865259094,0.026181287999999997,-0.023189638999999998,0.65,3.702780551,4.78689587,0.8357127000000001,0.7978159779999999,48.10894285,32.12936764,1.196671906,2,0,0,0,5.89
1879,0.281731592,719.1735298,0.876846123,0.028199312,-0.10062414,0.68382,3.6240333889999996,4.771841467,0.7923530440000001,0.7591942890000001,46.18552084,33.29352313,0.25,4,2,2,1,7.05
1010,0.097617705,795.6996393999999,0.457907199,0.031501793,0.100519298,0.65476,3.4905304239999997,4.336182988,0.82040738,0.782823374,31.69609694,26.93280083,0.083333333,2,0,0,0,6.72
573,0.051138464,359.7468899,0.761124052,0.026697172999999998,-0.087077153,0.7197,3.634999047,4.5198837460000005,0.7715770590000001,0.7279036459999999,52.09259226,37.09990361,0.0,5,4,4,0,7.17
1692,0.732553145,-192.9998089,0.33221431,0.033987182000000005,0.07813822200000001,0.69444,3.9437778010000004,4.736297541,0.862422475,0.8230043659999999,39.69997643,29.9937526,0.166666667,2,2,2,0,6.32
568,0.363687331,481.1974943,0.47214987,0.028518096,-0.013235829,0.64167,4.178609395,4.937151617,0.8888419559999999,0.8308186059999999,44.32761406,31.15642489,0.550321208,1,1,1,0,6.09
2702,0.114740261,264.82530069999996,0.865259094,0.026181287999999997,-0.019057408,0.65,3.689333422,4.741318507,0.8317461009999999,0.7932234340000001,48.41040041,32.56121665,0.850177526,2,0,0,0,7.14
1286,0.020644813,563.2076487,0.875869447,0.028775035,0.011598798,0.69697,3.96504385,4.97569771,0.8458268959999999,0.7975913579999999,42.20066801,30.46037755,0.0,4,2,2,1,7.24
1987,0.165016101,-119.3681836,0.484635133,0.030555946,0.138476974,0.65741,3.905444703,4.884168107,0.879303264,0.828552858,40.76167121,27.11156658,0.0,2,2,2,0,6.05
2109,0.104868291,1199.667621,1.127565531,0.025251807999999997,-0.082286249,0.6875,3.569360155,4.980342069,0.8181310009999999,0.783374177,50.53085571,31.04823731,0.0,3,2,2,0,5.48
921,-0.184664815,-276.2493379,1.204513975,0.026008778,-0.06994871400000001,0.7027,3.921556914,4.903208255,0.8234878390000001,0.768081983,55.14318827,35.70541814,0.0,6,3,3,0,9.0
107,0.512608878,66.11947894,0.778311289,0.027979142999999998,0.055867701,0.7037,3.603833872,4.3678978939999995,0.8049548059999999,0.744059033,51.95367155,32.14551495,0.0,2,1,1,0,6.72
2852,0.03394868,-694.4116239,0.151623268,0.039324147000000004,0.11321225300000001,0.56481,2.8765098539999996,3.5960249710000003,0.61386764,0.593865771,59.92952857,48.68126156,0.5,1,0,0,2,5.2
303,-0.293489658,613.4184818,0.551455124,0.02941953,-0.011493511999999999,0.66176,3.9051151789999996,4.9175456230000005,0.8505863440000001,0.797018703,54.71899444,34.45591863,0.5,2,2,2,0,7.25
1122,-0.168196089,603.5637264999999,0.8594504959999999,0.028120832999999998,-0.06843239400000001,0.68966,3.6269663160000003,4.569196665,0.8055102340000001,0.753235985,49.86357086,30.79766091,0.0,4,3,3,0,8.64
2081,0.514123346,-309.920356,0.58863136,0.026834352000000002,0.067896825,0.6875,4.098302213999999,4.705309129,0.847103045,0.788715935,49.31199041,38.62494262,0.0,3,2,2,0,5.8
2299,0.9990959009999999,1153.39828,0.7000694270000001,0.027972301,-0.139686358,0.68902,3.79594859,4.766764026000001,0.762935232,0.736096394,57.64861528,41.56873703,0.0,3,2,2,1,6.14
85,0.146051189,273.38838960000004,0.706441346,0.030034678999999998,-0.172264744,0.67424,3.320166467,4.575323868,0.759721759,0.7322946459999999,54.16318794,37.79661929,0.0,4,2,2,0,6.75
1805,0.17234862199999998,1234.281812,0.608519075,0.027402182,-0.313218144,0.6691199999999999,3.6542151019999998,4.8217415919999995,0.8130087909999999,0.778978717,49.59494767,33.94851907,0.166666667,2,2,2,0,8.7
2239,0.573761941,620.4431551,0.837234058,0.028031599999999997,0.035468789,0.7,3.722121219,4.897723871,0.863426767,0.825820398,41.68871065,30.97955065,0.166666667,3,2,2,0,6.68
2679,0.025129635,734.2274632,0.5893743260000001,0.028192437999999997,-0.061391460999999994,0.66667,2.862740278,3.905764585,0.7554779970000001,0.726648545,31.03408612,27.78897362,0.0,2,1,1,0,5.53
2401,0.126232291,533.5012893,1.5500511419999998,0.028050857999999998,-0.154956578,0.7027,3.688702686,4.853794267,0.791902455,0.75931684,52.06191907,36.539828899999996,0.0,5,2,2,0,6.59
2796,-0.009406997,181.81473269999998,0.6888681809999999,0.03270975,-0.291457152,0.64286,3.499473872,4.675728751,0.8284634820000001,0.776393753,49.885179799999996,30.17568704,0.0,3,2,2,0,6.12
518,-0.13208455300000002,6.282914111,0.7848688659999999,0.032497572999999995,-0.19844246,0.6451600000000001,3.565649534,4.8282375019999995,0.838980345,0.782543953,57.25045315,30.78986506,0.0,3,2,2,0,6.73
1744,0.611120804,-63.851289,0.561963879,0.032824726,0.04508152,0.68269,3.942862165,4.686704346,0.858460124,0.807029088,38.26857536,29.50105766,0.166666667,3,2,2,0,7.82
534,0.721179192,41.43203682,0.33221431,0.034809104,0.065741528,0.69,3.764845167,4.675077819,0.851275105,0.8123665,37.36929089,27.05960706,0.166666667,2,2,2,0,7.33
1882,-0.05264794,460.2908867,0.779307152,0.02685186,0.003573909,0.675,3.929033296,4.7867901989999995,0.839722975,0.8008308559999999,43.58965341,33.89453982,0.0,3,2,2,0,7.42
217,0.080708264,39.81525774,0.7962378179999999,0.026545342000000003,-0.254019438,0.67742,3.9497741189999998,4.897731775,0.855062813,0.811766683,43.63269441,32.8586265,0.0,2,1,1,0,5.78
432,-0.040677396,-298.3745967,0.26218869699999997,0.041638722999999996,-0.104663171,0.62037,3.344767123,4.42875844,0.784704339,0.743804572,52.24432133,32.89003905,0.0,2,2,2,0,5.39
1687,0.736503617,-245.68174190000002,0.35662207799999995,0.03335149,0.073241528,0.6875,3.896390722,4.630412661,0.858705506,0.81630209,36.36651825,26.93741778,0.42171633299999994,2,2,2,0,5.44
906,-0.084215616,1033.728866,1.189603467,0.025795377999999997,-0.232990914,0.67188,3.8258508769999997,4.777316637,0.808770124,0.769361867,41.615068799999996,31.75462458,0.0,4,0,0,0,7.27
2276,0.57423761,235.43382340000002,0.781067023,0.028008037000000003,-0.130232269,0.69079,3.837988909,4.67273768,0.773069656,0.7370423079999999,55.24576345,39.75386737,0.0,4,2,2,0,8.49
2694,-0.322555853,-34.83033504,0.711495975,0.029522396,0.08526806699999999,0.625,3.8348245660000004,4.772569969,0.859212103,0.8015472990000001,49.86671124,33.74641303,0.0,3,1,1,1,7.0
1843,0.249848412,331.3975802,0.8511571379999999,0.02835958,-0.136853545,0.6859,3.734529053,4.955465605,0.805799899,0.7752220790000001,57.55244145,37.0584693,0.0,4,2,2,1,7.19
673,0.10089251,507.3847555,0.49957386600000003,0.033107173999999996,0.000935518,0.66176,3.6455933139999996,4.083616975,0.8494519420000001,0.792974272,29.835233799999997,26.38468406,0.0,2,0,0,0,6.49
319,-0.054641423,-382.3248848,0.159517797,0.043015,-0.261685552,0.59677,2.055830825,3.5821451410000003,0.5650204879999999,0.5634472420000001,72.17767035,56.16378983,0.5,0,0,0,2,5.18
590,0.18872641,1241.29277,0.8585232690000001,0.026619182999999998,-0.19753515300000002,0.6875,3.45449547,4.873935832,0.7951885759999999,0.7584399359999999,53.34114471,34.42824519,0.0,5,4,4,0,5.7
1385,0.6271188870000001,-100.9398379,1.129841791,0.024937308,-0.099891227,0.67647,3.555696925,4.480240452,0.771476948,0.71599213,66.24349887,38.19330179,0.0,3,2,2,1,8.14
1176,0.28012654,162.0482709,0.365163886,0.029890967999999997,-0.049077507,0.6612899999999999,3.6388628610000002,4.7460782539999995,0.803481659,0.770483342,45.715529,33.35496985,0.454280148,2,2,2,0,6.5
1363,0.125993222,252.5677799,1.225331573,0.026051992000000003,-0.18676502,0.66304,3.5691919989999996,4.840073738,0.749303348,0.71304408,77.64791290000001,41.25044565,0.0,4,3,3,1,8.38
2734,0.19392601,823.3243221,0.628038314,0.030922718999999998,-0.220018044,0.67857,3.612151214,4.888704785,0.768960251,0.740722628,63.70146412,41.60154778,0.5,3,3,3,0,5.96
632,0.06795559799999999,209.9164867,0.801557491,0.026217068,0.058844167,0.74138,3.919103493,4.970573096,0.910456151,0.833180158,47.70755353,29.11557203,0.0,5,3,3,1,8.3
391,-0.011402968000000001,-175.7828505,0.774458388,0.026938905,0.011263897,0.65385,3.353702445,4.11499701,0.7449897440000001,0.6911087229999999,51.72962797,35.33561625,0.0,2,1,1,1,5.66
2727,0.304784065,617.2281937000001,0.794444778,0.026540807000000003,-0.276952908,0.68548,3.7481162000000006,4.857306857,0.82917764,0.78983847,41.21239155,28.82101136,0.0,4,2,2,0,8.7
1696,0.57922027,-71.15131431,0.561963879,0.032824726,0.067068689,0.72115,4.04059478,4.757546441000001,0.8767626820000001,0.822911335,35.29213344,27.66846367,0.166666667,3,2,2,0,6.83
243,0.0032020770000000002,-433.1211546,1.083911244,0.029030893999999998,-0.154014183,0.65341,3.629391048,4.616182531000001,0.736610781,0.6963243640000001,82.31147078,47.9533924,0.21930133,3,2,2,1,4.66
1499,-0.161549928,-683.6647951,0.793774788,0.027390721,0.079150912,0.65385,2.746006188,3.687301465,0.621727326,0.571567323,95.02695335,62.91248888,0.0,3,1,1,1,6.11
228,0.269139707,112.5965527,1.265799514,0.025495005,-0.292700568,0.7058800000000001,4.210474893,5.113248786000001,0.876623556,0.8287375920000001,43.27211246,33.94593821,0.0,3,1,1,0,7.12
2842,0.14747597199999998,527.5040659,0.84532011,0.029038022,-0.02780716,0.70238,3.673051402,4.579338778,0.732937245,0.697831394,65.89303736,45.04046403,0.125,4,3,3,1,8.3
480,0.58190145,167.82968590000002,0.6875450470000001,0.030903267999999998,-0.039196744,0.70833,3.8480173310000003,4.642084685,0.8608700709999999,0.810431067,32.52296861,26.60173695,0.0,3,2,2,0,7.12
144,0.12140858800000001,111.26604240000002,0.7437289890000001,0.028869392,-0.09722722199999999,0.6691199999999999,3.82562761,5.005906189,0.840735832,0.795267322,53.03388759,31.20493051,0.0,3,2,2,0,6.78
2481,0.672402292,1134.221565,0.8241408859999999,0.027226312000000003,-0.17612115,0.66667,4.074133162,5.353940312,0.86495833,0.8267697190000001,44.87527108,31.15258,0.0,4,3,3,0,8.0
2535,0.16811969100000002,-16.30676961,0.528555751,0.030223276,0.132074566,0.66071,4.0809478960000005,5.009702884,0.901903456,0.849848644,39.534780600000005,27.65801157,0.0,2,2,2,0,6.07
336,-0.010922968,742.4010963999999,0.8477102259999999,0.026785474,-0.08995597300000001,0.71212,3.788061528,4.844431395,0.816834589,0.7741938840000001,44.75613852,32.07241838,0.0,4,2,2,0,6.37
1916,0.560372482,-23.15507364,0.785422918,0.030477995,-0.035734501,0.6875,3.8716607030000003,5.032076497,0.882752339,0.8451311029999999,37.58735356,25.98558738,0.383154716,3,2,2,0,6.81
857,-0.57280958,-1431.585468,0.33136983,0.039787551000000004,-0.23945372,0.6131,2.716864634,3.8197504739999997,0.576187207,0.570666754,93.31657779,73.78292112,3.330973572,1,0,0,3,4.43
2636,0.053254943,426.67822980000005,0.93368509,0.024915112000000003,-0.110368599,0.69828,3.818682097,5.01755943,0.880205682,0.828625169,40.16727965,28.48456373,0.5,4,3,3,0,5.85
1781,0.348884105,26.16809702,0.398558465,0.033367115,0.064802099,0.68,3.917173011,4.74719143,0.8644061209999999,0.824897346,34.94303958,26.72147859,0.46415888299999997,2,2,2,0,6.72
2427,0.210685354,46.92436205,0.751529375,0.024949439,0.067896825,0.6875,4.213747361999999,4.750877415,0.855306764,0.796354207,46.30268719,37.78948042,0.0,3,2,2,0,8.52
2773,-0.15813843800000002,154.9638883,0.60590178,0.032227314,-0.14630357900000002,0.6451600000000001,3.940979018,4.814103038,0.84868513,0.797905772,48.14000003,35.14334309,0.0,3,2,2,1,7.75
2510,-0.026332829,242.0874367,1.107068,0.026974375,-0.045793232,0.6612899999999999,3.735920912,4.430457026,0.777213205,0.7240561679999999,53.7884485,36.62656366,0.0,2,1,1,0,7.3
2691,0.43997593700000004,28.69156534,0.540817364,0.028048921,-0.002018141,0.61364,3.3448142030000003,4.32325025,0.806945083,0.766009995,43.65818163,27.60618467,0.655185349,1,0,0,0,5.4
2361,0.446878447,968.6974257000002,0.74291893,0.028940257,-0.152713136,0.68182,3.773117099,4.840977762,0.813036304,0.774813368,44.13800857,31.92807911,0.0,3,2,2,0,9.05
1113,0.048204946,360.2170637,0.42012099,0.032363552000000004,-0.059504032000000005,0.66071,3.363297865,3.99856294,0.7084806570000001,0.666427157,54.20442873,42.24762931,0.5,2,2,2,0,6.68
1138,0.134539998,796.033375,0.49568251399999996,0.026987956,-0.303835428,0.66406,3.7507411760000005,4.827387245,0.824070144,0.787594117,46.65551866,31.15639665,0.166666667,2,2,2,0,7.5
262,-1.8745666019999998,-1255.511291,0.142258898,0.035064732,-0.211423153,0.64527,3.54124396,5.113804499,0.703722955,0.690972545,122.1974107,69.62044770000001,4.457123237,1,0,0,3,6.04
714,-0.120976559,56.52464785,0.9156744990000001,0.030985221,-0.204537793,0.65323,3.878419172,5.091757325,0.893221852,0.832130472,49.93604861,28.29936783,0.0,3,1,1,0,8.15
2146,0.032876425,564.4861158,0.968576236,0.025412509,0.00765283,0.71429,3.7610276039999997,4.746115365,0.849802548,0.79710428,43.10081485,29.58364714,0.0,4,3,3,0,7.38
919,-0.12423906,167.3620175,1.309854837,0.025716652000000003,-0.06555966099999999,0.72297,4.110284715,5.187909617,0.871303085,0.81378471,47.38743243,30.74889843,0.0,7,3,3,1,6.0
650,0.217637501,-404.4164875,0.8705608359999999,0.026921471000000002,-0.072531428,0.65132,3.108032543,4.202482056,0.70580173,0.653104097,85.04871381,49.03158214,0.0,3,2,2,1,6.8
790,0.118286825,-170.3555886,0.886993936,0.027292662999999998,0.16121192,0.63636,3.0259456210000004,3.8377659019999997,0.676565256,0.6250889820000001,77.44156386,49.78901810000001,0.0,1,0,0,1,5.7
875,0.154857059,247.62964069999995,0.698871165,0.025946756,-0.056081293,0.67188,3.9140433669999997,4.949301804,0.848516223,0.803474867,46.3156612,29.77541474,0.111111111,3,3,3,0,7.62
74,-0.24737910000000002,96.4720145,0.808888033,0.029871312999999997,-0.023307792,0.68103,3.7466802560000003,4.53517044,0.799511702,0.758734826,46.09355379,36.64918324,0.512992784,3,2,2,0,4.68
593,0.21796584100000002,865.7791516000001,0.62531625,0.029598245,-0.125682309,0.70139,4.010029979,5.304229297,0.884038216,0.842660663,46.88746816,29.71691719,0.5,4,4,4,1,8.15
530,0.528794173,-46.16068794,0.35662207799999995,0.033736253,0.058436358,0.67708,3.6931735089999997,4.578638721,0.838665825,0.799354453,36.86785907,27.43976891,0.166666667,2,2,2,0,6.23
719,-0.033745196,93.50882418,0.6697691689999999,0.028029546000000002,0.262882181,0.65476,3.558033918,4.33287436,0.844732947,0.7866804490000001,40.36968455,26.91480558,0.125,2,0,0,0,7.0
1026,0.553470682,40.8605359,0.724921635,0.029173647,0.00957835,0.69355,3.872156078,4.845268697,0.8419397759999999,0.794562677,43.64141338,30.41732127,0.166666667,4,3,3,0,7.03
597,0.218527162,942.1578463,0.607658625,0.028571347,-0.181237864,0.69595,3.9592035119999998,5.2708024369999995,0.868896297,0.830213912,48.13507038,30.33138216,0.5,4,4,4,1,7.51
2589,-0.504130587,317.0083004,1.050492002,0.024659822999999997,-0.15747551099999998,0.68056,4.119020111,4.845790672,0.830770109,0.784120058,52.03991894,38.77819709,0.5,3,3,3,0,6.22
101,0.034582728,719.0766344,0.35783631,0.028914894,0.063842702,0.65278,3.719375822,4.228165047,0.870354382,0.814702886,35.97666866,29.54490385,0.0,1,1,1,0,5.0
1412,0.035577026,-278.5983275,0.750473686,0.028184696000000002,0.16791856800000002,0.62121,3.308868107,4.035778682,0.72656659,0.670131551,74.87410237,52.42117728,0.5,1,0,0,1,4.64
959,0.393980571,-289.1341325,1.024175474,0.028502567000000003,0.052198917000000004,0.69167,4.055361728,4.99095696,0.8798629609999999,0.8257166659999999,38.85006673,27.96106732,0.0,3,1,1,0,8.22
2157,0.090508058,496.81575710000004,1.2878761029999999,0.02616752,-0.124997916,0.69444,3.4622639769999997,4.88238882,0.7992746620000001,0.7637901090000001,54.37690096,33.38468077,0.0,4,2,2,0,5.69
1564,-0.163510086,-242.9683471,0.918795955,0.025437324,0.081738217,0.6724100000000001,3.430067675,4.237486508,0.754711575,0.6985532809999999,57.67354407,35.97377996,0.0,3,1,1,1,7.0
682,0.023269842000000002,1013.587839,0.543494484,0.032009566,0.010451979,0.69444,3.4681390619999997,3.9681390619999997,0.793627812,0.748171776,29.93016875,26.55883437,0.0,2,0,0,0,5.91
2224,0.944776918,274.2199609,0.758994992,0.027660584,-0.121599939,0.6973699999999999,3.9103094489999997,4.771074422,0.789338737,0.7546866,54.79952441,38.07590333,0.0,4,2,2,0,7.85
2779,-0.163005329,-258.42951150000005,1.254002153,0.030466277000000003,-0.21402888,0.64844,3.7754684569999997,4.9907847510000005,0.8556281259999999,0.800009772,51.47647679,29.71659167,0.0,3,1,1,0,8.59
437,0.380838891,225.52350530000004,0.955611038,0.027991847,-0.051114364,0.70455,3.975618367,4.879126365,0.836485233,0.784530335,44.62191685,30.78700176,0.0,4,2,2,0,6.34
449,-0.06937005,-329.71185310000004,0.332278812,0.043197577,-0.08446427,0.60714,3.378368322,4.595728751,0.8142887759999999,0.768866242,54.88165957,35.08529747,0.0,2,2,2,1,4.49
1022,0.629664726,30.32558299,0.682033578,0.029472285,0.048197114000000006,0.70833,3.990880632,4.77757617,0.850903484,0.812147895,41.94603498,33.49884021,0.166666667,3,2,2,0,7.27
2420,0.071760789,296.00740299999995,0.835016573,0.028766299,-0.18608090600000002,0.69118,3.6821341110000003,4.570737641,0.767649806,0.733804894,54.65033175,38.90672743,0.0,4,2,2,0,8.74
323,-0.133731543,-917.3840066,0.176776695,0.046891555999999994,-0.346621805,0.57895,1.8905778819999999,3.20661088,0.480576509,0.479564889,97.89659928,82.90843623,0.5,0,0,0,2,5.04
2192,0.489479169,287.48841469999996,0.8411282059999999,0.027988408,-0.16192515400000002,0.68939,3.870314492,4.86140633,0.823005988,0.780470033,44.85911847,32.07884287,0.0,4,2,2,0,7.82
307,-0.253932511,-473.83441280000005,0.63245272,0.030698748999999997,-0.012351726,0.64189,3.6258437060000004,4.6147789889999995,0.787776368,0.732065275,70.54417288,41.46735826,0.5,2,2,2,1,6.62
1216,-0.081203158,51.00572305,0.747646495,0.028240335,0.08704361099999999,0.66,3.6093837630000003,4.609383763,0.878324587,0.797283683,46.28337999,25.96688067,0.0,3,2,2,0,7.87
1248,-0.132004096,69.90951668,0.8397441379999999,0.028777808,-0.124414458,0.66667,3.5476850989999997,4.573494538,0.814555812,0.76224909,47.60369908,29.40615492,0.0,4,3,3,0,6.06
2389,0.593639636,99.09767518,0.7643426170000001,0.030060833999999998,0.053205625,0.69444,3.793295834,4.777569011000001,0.8554343940000001,0.8155658090000001,37.49122918,28.38239401,0.166666667,3,2,2,0,6.3
2107,0.07982164900000001,595.5806296000001,0.7434261609999999,0.028202549,-0.058296720999999996,0.70139,4.0494662880000005,5.025831642,0.857946048,0.8081195459999999,51.65426484,36.79345759,0.0,4,3,3,0,6.36
1487,-0.113550346,-618.9895349999999,0.7107929609999999,0.026880622000000003,0.08608282699999999,0.66176,3.1231628,4.033259967,0.7008408009999999,0.6455356529999999,75.51025648,46.45467275,0.0,3,1,1,1,6.62
911,0.122285929,688.1947493,0.903007001,0.026982816,-0.20119673600000001,0.675,3.923714625,5.00594569,0.873955169,0.81950162,40.92307792,28.66137403,0.0,4,0,0,0,7.66
1626,-0.170575085,-416.8967645,0.8286440909999999,0.02737993,-0.275431771,0.67105,3.3866366310000005,4.484274621,0.741889846,0.6942212390000001,75.65248028,42.95374855,0.0,4,2,2,1,6.04
316,-0.280854885,24.38002895,0.610380689,0.029151978999999998,-0.02618739,0.67647,3.8793512389999996,4.70905253,0.822122543,0.765731084,56.349251,37.18518696,0.5,3,3,3,0,7.7
1427,0.068730328,-260.25994390000005,0.886993936,0.027353575,0.166063977,0.625,2.9397444630000003,3.802303513,0.68081093,0.625706581,76.59822336,49.01038173,0.0,1,0,0,1,4.6
1797,-0.11500704199999999,77.85472739,0.62258667,0.036923357999999996,-0.165567467,0.64167,3.680408552,4.992641957,0.867548141,0.8173237240000001,49.42061444,27.49753258,0.0,3,2,2,0,5.57
1647,-0.222687372,75.46766799,0.967195482,0.024945658,0.060904883,0.66667,3.536159074,4.425367362,0.776320351,0.722004083,55.50823154,35.08701945,0.0,3,1,1,1,5.85
1468,-0.184052438,-460.70348889999997,0.745949269,0.026281089,0.099947164,0.67073,3.355993124,4.2474447710000005,0.72818873,0.673793227,88.07144968,58.69201921,0.0,3,1,1,1,5.6
532,0.542544806,-171.6273388,0.35662207799999995,0.034631058,0.062408195,0.6875,3.825139287,4.479503224,0.8361100779999999,0.7936954940000001,37.94953244,30.40339125,0.166666667,2,2,2,0,5.85
2837,-0.028372408999999998,-24.59983493,0.7271060970000001,0.026760316,0.075331545,0.63462,3.853038232,4.646967662,0.856384248,0.807481929,44.077067,30.37896468,1.0749484040000001,1,0,0,0,5.82
1418,0.023989668999999998,513.8048593999999,0.664886401,0.028858559,0.137283997,0.6,3.424924063,3.956294043,0.6725368190000001,0.631311441,72.89210159,51.87860674,0.5,1,0,0,1,4.5
2703,0.030862112999999997,317.2175191,1.041734467,0.025907496000000002,-0.010792945,0.65323,3.7528024610000004,4.702856969,0.824998983,0.7867888120000001,50.05286079,34.71912882,0.850177526,2,0,0,0,7.52
2178,0.543019026,159.5582483,0.743871792,0.028301091,0.031950271,0.69167,3.917331714,4.922137842,0.86773074,0.829936914,41.35096514,32.164087800000004,0.166666667,3,2,2,0,8.7
250,-1.675352512,-1228.914796,0.142258898,0.034856732,-0.163075742,0.62698,3.5140263289999996,4.870122425,0.6902802929999999,0.67829862,107.14613419999999,69.52430045,2.88637426,0,0,0,3,6.07
2326,0.032026095,459.29072460000003,0.7426319259999999,0.028912632999999997,-0.205705763,0.69118,3.497645375,4.722222026,0.778462347,0.746959148,54.41841919,35.83492131,0.0,5,3,3,0,9.82
2566,-0.015757028,364.9554414,0.9979076590000001,0.02481504,-0.039614197999999996,0.66304,3.67503292,4.693479289,0.864955822,0.8174703959999999,33.133891600000005,25.82242089,0.0,2,1,1,0,5.1
566,0.1598581,103.435858,0.42058327700000003,0.029847454,0.07941849200000001,0.64655,3.950195892,4.67746862,0.856768423,0.7967935290000001,48.73781828,34.02342706,0.550321208,1,1,1,0,5.73
141,0.737070825,-44.04769518,0.8135321,0.0272843,0.06726757400000001,0.71,3.58418372,4.33418372,0.81440103,0.7513948020000001,50.157833700000005,31.21814477,0.0,2,1,1,0,8.05
1940,0.265236869,468.64279869999996,0.8051232840000001,0.028432647000000002,-0.13399620199999998,0.6794899999999999,3.80943546,4.96132014,0.804113525,0.77203793,53.67511368,37.03379411,0.0,3,2,2,1,7.37
589,-0.111304443,931.2434187000001,0.915230265,0.026883315,-0.18858039,0.72059,3.52450524,4.860678967,0.807104301,0.767768565,49.44613782,32.8113608,0.0,6,4,4,0,6.75
2273,0.887313527,513.0846027,0.7000694270000001,0.028368328999999998,-0.110707396,0.6859,4.02834843,5.072525276,0.830401075,0.797873973,51.63232274,35.797483,0.0,3,2,2,1,7.17
887,0.082039321,444.3256319,0.680102014,0.027472935,-0.081253268,0.67045,3.6252067689999996,4.418722908,0.841993891,0.782926205,35.17231992,27.551483899999997,0.0,3,0,0,0,6.8
2547,0.185735309,1161.161995,1.143655705,0.025679304,-0.071190427,0.6875,3.545688971,4.956670886,0.814242487,0.77965086,51.80820054,31.26112811,0.0,3,2,2,0,6.19
1553,-0.203594831,-151.9399639,0.7636241779999999,0.026773869,0.041602416,0.65278,3.4395179639999998,4.438627221,0.757705978,0.700115495,72.90869045,42.13962508,0.5,3,1,1,1,6.96
2186,0.526905461,481.5472976,0.7762197,0.028958589,0.01870953,0.69643,3.619275876,4.8192924989999995,0.8495999870000001,0.812595842,39.498766700000004,28.46703676,0.166666667,3,2,2,0,6.92
1287,-0.0059448190000000005,488.47156950000004,0.875869447,0.028775035,-0.000751331,0.69697,3.8910687999999993,4.914517363,0.83542675,0.787784308,44.89696282,31.4746042,0.0,4,2,2,1,6.6
