nN,ATSC3c,AATSC2v,AATSC2p,AATSC3i,AATSC8s,MATS2c,MATS2v,MATS2p,MATS3i,MATS8s,GATS4c,GATS8m,GATS7e,GATS8i,GATS8s,VE2_DzZ,VE2_Dzm,VE2_Dze,VE2_Dzi,nBondsT,SpMin4_Bhm,SpMax3_Bhe,SpMin3_Bhp,SpMax2_Bhi,SpMin6_Bhs,C1SP2,C1SP3,SCH-5,SCH-6,SCH-7,VCH-6,SPC-6,SP-4,SP-6,ASP-1,ASP-3,ASP-4,ASP-5,ASP-7,VE1_Dt,VE2_Dt,nHBd,nHBint2,nHBint3,nHBint8,nHssNH,nHaaCH,naaCH,naasC,nssNH,naaN,nsssN,SHBd,SHBint2,SHssNH,SHaaCH,SaaN,SsssN,minHBint9,mintsC,mindssC,minsNH2,mintN,mindsN,minssO,maxHBint2,maxHBint7,maxtsC,maxdssC,maxsNH2,maxtN,maxdsN,hmin,ETA_Shape_Y,ETA_BetaP_s,nHBDon,IC1,IC2,IC3,SIC2,BIC2,ZMIC2,ZMIC3,nAtomLC,nAtomLAC,MDEC-13,MDEC-33,MDEN-13,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC6,piPC8,piPC10,n7Ring,nFRing,nF11Ring,nFG12Ring,nT9Ring,nT11Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,nF9HeteroRing,nF11HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT11HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,LipinskiFailures,topoRadius,topoDiameter,GGI5,VE1_D,VE2_D,MWC8,MWC9,MWC10,XLogP,pChemBL
8.0,-0.63305629,1.49016811,0.013110591000000001,-0.47091055299999995,0.216458967,0.095813441,0.032746695,0.059229794,-0.165649311,0.064816367,0.645913694,0.6917444229999999,0.566711505,0.7825875609999999,0.413169502,0.005662619,0.005763079,0.005626809,0.005106275,0.0,1.722998825,3.8406328660000004,1.8780354119999998,3.9490085410000004,1.195249156,5.0,5.0,0.24056261199999998,0.46941609700000003,0.8231450220000001,0.19645037699999998,16.27262165,12.17435522,6.799976588,0.43000119200000003,0.16909978,0.109678876,0.067673661,0.026787274,0.158318495,0.004278878,3.0,1.0,1.0,1.0,1.0,5.0,5.0,8.0,1.0,3.0,1.0,1.43971946,7.219254532999999,0.273646134,3.460752541,12.84882493,1.9261205909999999,1.147319217,0.0,-0.706791052,5.496200318,0.0,0.0,0.0,7.219254532999999,0.0,0.0,0.0,5.850089206,0.0,0.0,-0.130102277,0.37778,0.69595,3.0,4.068727051000001,4.976969606,5.425615043,0.832647905,0.794182086,35.70963761,32.11014235,3.0,0.0,0.0,11.71346512,0.666666667,82.0,111.0,135.0,157.0,186.0,229.0,278.0,310.0,1627.0,6.64395248,7.434506539,8.100339257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.146341463,0.0,8.0,15.0,1.8858333330000001,0.087586297,0.002367197,10.7258851,11.62692357,12.54178388,2.964,7.0
8.0,-0.34249240799999997,1.754857057,0.013142563000000001,-0.238761998,0.009238119,-0.043372107,0.036322388,0.061915452999999995,-0.14569168300000002,0.011387638,0.715077402,0.9756870000000001,1.008733482,0.961621232,0.6749962970000001,0.001841327,0.001841041,0.001841346,0.001768121,1.0,1.7615480119999998,3.777758926,1.835561339,3.9395628510000003,1.220918903,6.0,6.0,0.384900179,0.515922614,0.744329152,0.22919511399999998,9.629930187000001,9.769379684,5.333249116,0.43499079999999996,0.176463636,0.11359743800000001,0.071129527,0.028753231,0.097710514,0.003151952,1.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,3.0,2.0,0.55718501,0.0,0.0,3.104964758,13.28480039,4.615343769,1.2947714190000001,2.148783727,0.0,5.874608013,9.456838086,0.0,0.0,0.0,0.0,2.148783727,0.0,5.874608013,9.456838086,0.0,-0.115015786,0.32339,0.7177399999999999,1.0,3.669033642,4.595533435,5.166223347,0.7878656079999999,0.746043738,32.23706274,27.67601376,2.0,2.0,0.0,5.560310009,0.793700526,68.0,86.0,102.0,118.0,142.0,169.0,192.0,210.0,1202.0,6.3308343670000005,6.968232831,7.383091345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.171428571,0.0,7.0,14.0,0.937777778,0.049246600999999994,0.0015886,10.43184853,11.32247899,12.21608733,0.725,6.6
4.0,-0.559152796,1.101167396,-0.001933963,0.143200389,-0.31724651600000003,0.156249419,0.02241542,-0.008753122,0.095278407,-0.216450705,0.62915537,1.1562490859999999,1.154559081,0.970804807,1.8418253080000002,0.002168352,0.002171263,0.002182737,0.001915557,0.0,1.688647714,3.639648887,1.800067972,3.8951898839999997,1.2175963140000001,4.0,5.0,0.07856742,0.469747501,0.809830686,0.202352955,10.3155146,9.047336942000001,4.67431003,0.433601346,0.17327315899999998,0.11452325199999999,0.073305423,0.030356071000000002,0.170585515,0.006317982,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,0.490997339,5.952067461,0.490997339,1.881767921,0.0,3.851165281,0.0,0.0,-0.239059771,0.0,0.0,4.551401801,5.550983939,5.952067461,2.7255183410000003,0.0,0.603306065,0.0,0.0,4.551401801,-0.035734501,0.38095,0.68519,1.0,3.6985372930000002,4.897723871,5.250665048,0.863426767,0.825820398,26.02257533,23.43929902,3.0,2.0,3.322072027,7.25414129,0.0,57.0,79.0,95.0,98.0,108.0,118.0,121.0,126.0,902.0,5.6810254879999995,6.130478928,6.349302877,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.843888889,0.049799862,0.001844439,10.30450947,11.19008588,12.09122841,2.54,7.62
4.0,-0.469973333,5.752835863,0.030272407,0.142390082,-0.100021272,0.08000719,0.115450254,0.12659443199999998,0.095578005,-0.069279656,0.70537666,0.7992342590000001,1.1422260770000001,1.116147226,1.175048696,0.002693875,0.00271688,0.002116525,0.001442873,0.0,1.6929515309999998,3.6198531860000003,1.788653223,3.9048612030000003,1.222295493,4.0,5.0,0.07856742,0.450503828,0.8276051659999999,0.20177297100000002,12.2218769,9.194476188,4.966282448,0.433948306,0.174878082,0.110776822,0.071108696,0.028793263,0.17272198800000002,0.006168641999999999,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3654606040000001,0.0,5.406377881,0.0,0.0,-0.141598613,0.0,0.0,4.660644962,5.381945443999999,0.0,0.0,0.0,0.6314645010000001,0.0,0.0,4.660644962,-0.037729561,0.39056,0.69643,0.0,3.682905533,4.922137842,5.01537093,0.86773074,0.829936914,28.17313645,27.78549156,3.0,2.0,4.057805358,8.317986656,0.0,62.0,83.0,103.0,110.0,119.0,131.0,132.0,141.0,985.0,5.825262372,6.240641275,6.463419396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.129032258,0.0,7.0,13.0,1.066111111,0.054312318,0.0019397260000000001,10.40804356,11.3087386,12.21757128,1.6780000000000002,7.26
9.0,0.0077038340000000005,1.8691978969999998,0.017412944,-0.014605556,0.04383613099999999,-0.027178973,0.040428087,0.079544935,-0.0057918859999999996,0.019596035,0.942816559,0.864050995,0.6782588270000001,0.84956742,0.48009525799999997,0.001456014,0.001520606,0.001428096,0.001281255,0.0,1.845877613,3.8133211960000004,1.94007451,4.042351929,1.208388961,7.0,7.0,0.384900179,0.5992559470000001,0.803653444,0.24628434800000001,14.06348974,12.15570117,7.11714335,0.42873464899999997,0.17305319800000002,0.109510821,0.069558975,0.028451723999999998,0.240853562,0.006175732,1.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,0.0,5.0,2.0,0.529174452,0.0,0.0,4.830116151,20.82780964,4.537323863999999,1.120777561,0.0,0.0,6.187503421000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187503421000001,0.0,0.0,-0.13345105599999998,0.3204,0.71795,1.0,3.884946732,4.882742735,5.398105795,0.8049243229999999,0.763845475,38.20494432,33.12303461,4.0,2.0,0.0,8.399317797,0.396850263,86.0,111.0,139.0,161.0,195.0,230.0,273.0,312.0,1654.0,6.801526331,7.554923963999999,8.179461567999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,0.181818182,0.0,8.0,16.0,1.6327777780000001,0.030205903,0.00077451,10.72812342,11.62341978,12.52699242,2.9989999999999997,8.57
8.0,-0.522078787,5.739127677000001,0.020361805,-0.148885789,0.014789065,0.09196068800000001,0.11739510199999999,0.093762585,-0.082853992,0.010634572,0.674497511,0.932480539,0.80498725,0.9609559190000001,0.47778995399999996,0.002863591,0.002883408,0.002856294,0.002803993,0.0,1.769135656,3.79863741,1.897705236,3.9468980439999997,1.363923565,5.0,9.0,0.096225045,0.39856859,0.734090118,0.154552578,12.98879181,11.13557726,6.140425915,0.44221949,0.17911084,0.114799766,0.070751116,0.028389662000000003,0.229226785,0.006195319,2.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,3.0,2.0,1.131960015,7.052747524,0.0,2.8589259260000004,13.30097231,4.474909996,1.229572551,0.0,-0.629045861,5.562196354,0.0,0.0,0.0,7.052747524,0.0,0.0,0.0,5.9160852429999995,0.0,0.0,-0.190955806,0.38686,0.66892,2.0,3.667698213,4.922177947,5.4389189060000005,0.792691024,0.763964165,33.073374199999996,28.47083942,8.0,2.0,5.98756275,10.71994156,0.793700526,76.0,97.0,119.0,135.0,160.0,195.0,229.0,251.0,1396.0,6.5056906329999995,7.239786867,7.84125029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.225,0.0,8.0,15.0,1.500555556,0.0636626,0.0017206110000000001,10.5695975,11.45983055,12.35664981,3.322,7.32
5.0,-0.508860317,0.138233144,0.000451996,0.129661203,-0.08413291699999999,0.068057246,0.002775347,0.002043749,0.088597804,-0.073864859,0.654334078,0.933175755,0.894504871,0.9094721379999999,1.47079601,0.00160569,0.0016093910000000002,0.0016275010000000002,0.0010501,0.0,1.728503245,3.7285628689999997,1.8225499059999999,3.896699873,1.4170538019999999,4.0,8.0,0.096225045,0.5006306620000001,0.773034158,0.23856352100000003,12.330708099999999,11.34711928,6.3773594220000005,0.43777267299999995,0.172120258,0.112347716,0.071963835,0.028876431,0.115526776,0.003397846,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.475541362,5.837557228,0.475541362,1.293976875,0.0,6.540658754,1.246118728,0.0,-0.225264629,0.0,0.0,4.606644605,5.4013468520000005,5.837557228,2.568563841,0.0,0.617844782,0.0,0.0,4.606644605,-0.23526697600000002,0.325,0.68382,1.0,3.4190861110000004,4.851581617,5.4309173920000005,0.794231349,0.7674211959999999,31.80436825,26.51519432,3.0,3.0,1.02238587,7.8577692279999996,0.0,73.0,101.0,127.0,139.0,162.0,188.0,201.0,224.0,1340.0,5.9895877870000005,6.545798554,6.898367602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,7.0,0.184210526,0.0,9.0,17.0,1.128611111,0.08698924599999999,0.0025585070000000002,10.54531512,11.44133279,12.34634315,2.633,6.99
7.0,-0.29056999699999997,1.858317625,0.012028944,-0.354023197,0.040331197,0.053267759000000005,0.0390122,0.052601379000000004,-0.124202202,0.013268373,0.8867966540000001,0.825257377,0.433196731,0.8405640459999999,0.638861495,0.0034774859999999997,0.003566461,0.003437721,0.003172035,0.0,1.8304167690000002,3.822723986,1.930516282,3.945056215,1.222824794,4.0,8.0,0.096225045,0.48190192299999995,0.8511571379999999,0.21910230100000003,14.76521458,12.53355543,6.8781617960000005,0.434872276,0.176579003,0.11498674699999999,0.072033521,0.02854341,0.180179463,0.004504487,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,3.0,2.0,0.49315417100000003,0.0,0.0,3.395544951,13.42130083,4.416304238,1.003390755,0.0,0.0,6.0759609910000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0759609910000005,0.0,0.0,-0.147872063,0.34013000000000004,0.68125,1.0,3.6822756219999997,4.894801845,5.4052672170000005,0.788282246,0.7597151590000001,38.89717332,34.11101843,3.0,2.0,1.418725627,8.531828693,0.396850263,84.0,109.0,134.0,151.0,181.0,215.0,264.0,318.0,1604.0,6.565880977000001,7.328939935,8.094776622000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.181818182,1.0,8.0,16.0,1.549166667,0.053570785,0.00133927,10.6903755,11.57617253,12.4771641,5.769,7.07
5.0,-0.080616619,1.338201379,0.009451325,-0.17400042300000002,-0.028419923,0.049326859,0.026648518,0.042307824,-0.10909104300000001,-0.028241375,0.812215253,0.89658812,0.8580984979999999,0.93240631,0.804073556,0.0061620419999999995,0.0061589309999999994,0.006142474,0.006714975,0.0,1.462318759,3.655377323,1.79144415,3.938784511,1.174767994,2.0,3.0,0.0,0.305555556,0.484635133,0.12420334300000001,9.844100032,8.668505827999999,4.971169681,0.43770101,0.17391617,0.11257799800000001,0.072717854,0.030387052,0.028587172999999997,0.001058784,3.0,1.0,2.0,0.0,2.0,8.0,8.0,4.0,2.0,2.0,0.0,1.014412652,6.9390490179999995,0.422171123,4.045170843,8.414373674,0.0,1.252494653,0.0,-0.48405523799999994,5.496638507999999,0.0,0.0,0.0,6.9390490179999995,0.0,0.0,0.0,5.496638507999999,0.0,0.0,0.127070294,0.35065,0.64815,3.0,3.7725857339999997,4.95856294,5.34875844,0.8785771240000001,0.831166985,25.47007744,22.793148499999997,3.0,0.0,1.696596939,10.88064857,0.0,57.0,77.0,100.0,105.0,119.0,134.0,147.0,150.0,988.0,6.328661967,7.010770077,7.427109276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.133333333,0.0,6.0,12.0,0.958333333,0.046389795,0.001718141,10.28120455,11.17073089,12.06745979,3.4389999999999996,5.05
8.0,-0.473892675,6.151880635,0.031408514,-0.390094426,0.09599481,0.02773221,0.13065929699999998,0.140004607,-0.142308518,0.032504212000000005,0.666465993,0.825276447,0.61303619,0.85923954,0.439862518,0.005284707,0.0053735480000000006,0.005248329,0.0048837870000000005,1.0,1.759940675,3.815180672,1.887286495,3.944866808,1.236873031,4.0,7.0,0.096225045,0.39856859,0.70889824,0.154552578,14.49844563,11.11349518,6.3440321420000005,0.438766363,0.178318704,0.112257527,0.070322213,0.027987025,0.253034111,0.006658791999999999,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,3.0,2.0,0.563427924,0.0,0.0,3.44507075,12.91166138,4.164729121000001,1.12380513,2.07051094,0.0,5.8490203339999995,9.489167072999999,0.0,0.0,0.0,0.0,2.07051094,0.0,5.8490203339999995,9.489167072999999,0.0,-0.130232269,0.3575,0.6776300000000001,1.0,3.9416359589999996,5.002544643,5.307763576,0.821778263,0.786866492,36.44538618,33.20961174,7.0,2.0,4.150408746,8.929424354,0.793700526,78.0,99.0,123.0,141.0,168.0,205.0,241.0,266.0,1460.0,6.588496536,7.368783199999999,7.983472037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.19512195100000002,0.0,8.0,15.0,1.736666667,0.11004012099999999,0.002895793,10.63419542,11.5245279,12.42804351,4.311,8.57
7.0,-0.06707234599999999,3.4598367289999996,0.021372712000000002,-0.37395375799999997,0.047778985,-0.02582283,0.069898892,0.09629694800000001,-0.203503283,0.047590874000000005,1.045553968,0.820324148,0.652021616,0.984163373,0.463354958,4.6700000000000003e-05,5.96e-05,3.8900000000000004e-05,5.99e-05,0.0,1.832187692,3.89184234,1.985683422,3.9458741139999995,1.2301928309999999,4.0,9.0,0.652411263,1.079599158,1.506130524,0.562011374,12.06353832,11.65349556,6.47155878,0.427627766,0.172205484,0.110985672,0.071388366,0.028216467999999998,0.106774411,0.0029659559999999996,1.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,3.0,2.0,0.48272747200000005,0.0,0.0,3.447556221,13.82559227,4.84722268,1.127049443,0.0,0.0,6.12187891,0.0,0.0,5.42451084,0.0,0.0,0.0,0.0,6.12187891,0.0,0.0,-0.17578991100000002,0.30735,0.70139,1.0,3.643770586,4.8467910530000005,5.261356053,0.790759872,0.758221273,34.53576578,30.59212206,2.0,2.0,1.34653402,6.342843032999999,0.396850263,83.0,105.0,128.0,142.0,166.0,205.0,254.0,296.0,1516.0,6.4292657460000004,7.15179155,7.80016147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.17073170699999998,0.0,8.0,16.0,1.2575,0.007683211999999999,0.000213423,10.70998574,11.60831746,12.52291417,3.241,6.89
7.0,-0.278186654,4.182918189,0.030889468,-0.532633171,0.164929105,0.087134555,0.09047767599999999,0.133687823,-0.176293233,0.052090735,0.835172908,0.7904356490000001,0.530375685,0.911431133,0.532415402,0.001080243,0.0009881339999999999,0.001123881,0.001309038,1.0,1.69088299,3.829103117,1.915711839,4.050404876,1.252173412,4.0,3.0,0.096225045,0.510085586,0.791538683,0.190785455,16.21557858,12.26297315,6.944229072000001,0.432171831,0.172490148,0.11047723599999999,0.070125261,0.028196232999999998,0.169286574,0.00445491,1.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,0.0,3.0,1.0,0.509643202,0.0,0.0,5.699503697000001,13.27771909,2.113445326,0.9241183009999999,2.132958794,0.0,6.226737645,9.294384883,0.0,0.0,0.0,0.0,2.132958794,0.0,6.226737645,9.294384883,0.0,-0.066818005,0.36118,0.67105,1.0,4.07065501,4.99366751,5.348609878,0.841997753,0.791028053,36.98249441,33.60760469,3.0,0.0,1.985542898,11.16515156,0.539404474,83.0,111.0,140.0,156.0,183.0,215.0,244.0,264.0,1538.0,6.922613103,7.7334167339999995,8.288140615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.11904761900000001,1.0,9.0,18.0,1.9311111109999999,0.064933445,0.001708775,10.71883024,11.61435326,12.52382431,5.961,6.82
5.0,-0.071170928,-1.3880021340000002,-0.004612982,-0.155900134,-0.300937155,0.042190768,-0.028595771000000002,-0.020533936000000003,-0.075362174,-0.16049282,0.7943355520000001,1.131768125,0.98839655,1.124560979,1.3635903440000001,0.006484095,0.006418519,0.00649964,0.007027069,0.0,1.462315155,3.6507820410000003,1.781627523,3.934611312,1.0537062240000001,2.0,2.0,0.0,0.305555556,0.484635133,0.12420334300000001,9.653536045,8.51262321,4.969549563,0.43770101,0.175382078,0.11200819999999999,0.073019289,0.030555946,0.041027864,0.001519551,3.0,1.0,2.0,1.0,2.0,8.0,8.0,4.0,2.0,2.0,0.0,1.068460534,7.012463231,0.468158384,4.601396233,8.327243279,0.0,1.3552150440000001,0.0,-0.519655774,5.464053597,0.0,0.0,0.0,7.012463231,2.926868007,0.0,0.0,5.464053597,0.0,0.0,0.138476974,0.3566,0.65741,3.0,3.905444703,4.884168107,5.21416332,0.879303264,0.828552858,27.11156658,25.41375017,3.0,0.0,0.0,10.43010384,0.0,57.0,76.0,100.0,105.0,120.0,133.0,147.0,151.0,988.0,6.331668651,7.005172612000001,7.42777832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.9027777779999999,0.079906792,0.0029595109999999997,10.27501663,11.16530937,12.05989592,2.02,6.05
4.0,-0.56715977,1.136663014,0.0006106109999999999,0.163777,-0.063059451,0.110543346,0.023772084,0.002807595,0.10884609199999999,-0.033676487000000005,0.633337331,0.900359692,1.203645468,0.944381177,1.227365158,0.003523647,0.0035264479999999997,0.0035422759999999996,0.002955321,0.0,1.669610558,3.608271808,1.7844938259999998,3.890593214,1.20216063,4.0,5.0,0.07856742,0.462989654,0.800572944,0.203476645,10.77179203,9.070429696,4.777852424,0.434162571,0.17290959600000003,0.113380371,0.072306562,0.029443455,0.11776666599999999,0.004361728,2.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.970683098,6.086290665,0.504982678,1.593838734,0.0,3.661697965,0.0,0.0,-0.276104786,0.0,0.0,4.485128653,5.33186789,6.086290665,2.6925009269999998,0.0,0.567004624,0.0,0.0,4.485128653,0.02179595,0.38606,0.69444,2.0,3.925834589,4.930836885,5.027875405,0.878199768,0.838200932,26.76112723,26.3647273,3.0,2.0,2.2400940730000003,8.317986656,0.0,58.0,80.0,97.0,102.0,109.0,122.0,120.0,129.0,917.0,5.770662002999999,6.202915,6.409557915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.955,0.08358801,0.003095852,10.33211565,11.22408272,12.13092336,0.9059999999999999,7.66
7.0,-0.213991371,2.930432184,0.018437763,-0.429503953,0.083716068,0.069151653,0.061361115,0.08122607700000001,-0.158328321,0.030839766,0.899043233,0.798038846,0.5682266739999999,0.8685617179999999,0.432616998,0.006222143,0.00631784,0.006186348,0.005686853,0.0,1.743787966,3.8177930939999998,1.87414038,3.938739823,1.357528695,4.0,8.0,0.24056261199999998,0.5006306620000001,0.800995883,0.23360952,14.06176578,11.52423866,6.311491875,0.43176898799999996,0.177457015,0.11298273199999999,0.07068637400000001,0.028069657,0.187359323,0.005063765,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,3.0,2.0,0.512177924,0.0,0.0,3.370433775,13.28713904,4.589162223,1.066287539,0.0,0.0,5.966415457999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.966415457999999,0.0,0.0,-0.138905108,0.33643,0.68919,1.0,3.654769047,4.686224422,5.271142621,0.769815692,0.739169605,38.93392269,33.28400365,3.0,2.0,1.762655153,8.04275268,0.396850263,79.0,102.0,123.0,141.0,170.0,209.0,249.0,282.0,1493.0,6.538591965,7.339629006,7.977764454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.17073170699999998,0.0,8.0,15.0,1.538611111,0.125558839,0.003393482,10.63400277,11.52314309,12.42489889,4.698,8.0
6.0,-0.129939194,-3.772570136,-0.013038998999999999,-0.292133497,1.346117374,0.23609950899999999,-0.081647498,-0.029499035,-0.146972552,0.328026233,0.9297475540000001,0.817535419,0.830204284,0.918848435,0.689036067,0.007901075,0.007903853,0.0011296330000000001,7.42e-05,0.0,1.234751116,3.951107698,1.727125889,3.98715332,1.094053642,0.0,0.0,0.11785113,0.308925565,0.48570226,0.123650762,11.32305908,8.057887827,4.272195166,0.433311204,0.183657436,0.11849835,0.074769687,0.029813105,0.061545157999999996,0.002051505,4.0,7.0,1.0,3.0,2.0,8.0,8.0,6.0,2.0,2.0,0.0,1.971330333,33.80384358,0.85881269,4.625943848,7.153429776,0.0,0.0,0.0,0.0,5.139895327,0.0,0.0,0.0,6.646093617999999,7.336129293,0.0,0.0,5.563876378,0.0,0.0,0.091923731,0.20362,0.625,4.0,3.373648948,3.9705730960000003,4.459431619,0.7272869000000001,0.6708337289999999,59.78247866,47.85717748,4.0,0.0,0.0,2.6384176459999997,0.0,57.0,68.0,79.0,86.0,87.0,93.0,86.0,90.0,757.0,6.1859513889999995,6.586085444,7.032155263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.21875,1.0,9.0,17.0,1.236388889,0.008831349,0.000294378,10.35191636,11.21622956,12.11617529,-0.192,4.3
6.0,-0.257291565,4.380178153999999,0.033179683,-0.507420412,0.295643466,0.070990515,0.09300832099999999,0.14273714099999998,-0.176937917,0.096356181,0.813118872,0.7853054620000001,0.5253606120000001,0.868190127,0.471549183,2.62e-05,6.6e-05,7.049999999999999e-05,0.000137271,0.0,1.7065476419999999,3.8286132289999997,1.9166822540000001,4.047854646,1.236314219,4.0,4.0,0.096225045,0.510085586,0.791538683,0.190785455,15.98955669,12.19140831,6.90674792,0.432171831,0.17330992399999998,0.110830985,0.070126971,0.028159252000000003,0.14646294099999999,0.003854288,2.0,0.0,0.0,3.0,0.0,9.0,9.0,10.0,0.0,3.0,1.0,1.052066078,0.0,0.0,5.5306453410000005,13.32635764,2.142122653,0.91160643,0.0,0.0,6.239290004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.239290004,0.0,0.0,-0.069723544,0.36257,0.67105,2.0,4.035180611,4.989515087,5.308364648,0.831585848,0.788118875,38.82214115,34.04826113,3.0,0.0,1.969898959,10.83257856,0.333333333,83.0,110.0,139.0,155.0,184.0,217.0,244.0,262.0,1536.0,6.879291502,7.691535525,8.220411509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.14285714300000002,1.0,10.0,19.0,1.875555556,0.02889514,0.000760398,10.713239300000001,11.60873552,12.51672512,5.593,6.6
4.0,-0.534640682,1.7731715819999998,-0.0014747360000000001,0.135296954,-0.23404751699999998,0.059039050999999995,0.03821479,-0.006565411,0.056980535,-0.07575564,0.607815189,0.941622106,1.136468137,0.790011151,1.087256494,0.004324316,0.00441848,0.004295773,0.0038307659999999998,0.0,1.66843249,3.6121666610000003,1.785794163,3.89256244,1.189621308,4.0,5.0,0.07856742,0.450503828,0.821719291,0.200253717,11.82954519,9.271312068,5.050224118,0.433405185,0.17424898,0.111702555,0.070546162,0.028998452,0.073699717,0.002632133,1.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,0.5211555179999999,6.270415807999999,0.5211555179999999,1.319047045,0.0,3.37292386,7.035604848999999,0.0,-0.345113051,0.0,0.0,4.414552522,5.303364489,6.270415807999999,2.7638776660000004,0.0,0.49799636,0.0,0.0,4.414552522,0.035468789,0.41826,0.69643,1.0,3.902569011,4.860902343999999,4.985902343999999,0.870355413,0.829791416,30.07738151,27.68740651,3.0,2.0,2.4276177519999997,10.28161687,0.0,61.0,83.0,102.0,111.0,121.0,130.0,128.0,138.0,978.0,5.883322388,6.262564582,6.484444377999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.129032258,0.0,7.0,14.0,1.146111111,0.08723452400000001,0.003115519,10.39674984,11.294209599999999,12.20479683,1.787,9.0
