ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures,pChemBL
0.189023089,650.5433003,1.355930463,0.026079414,-0.207200396,0.70714,3.66757589,4.960528582,0.823684095,0.780257649,48.82968375,31.4411123,0,5,0,0,0,8.85
-0.093119106,48.51663503,0.815271098,0.031743267,-0.191887283,0.65,3.73247005,5.038778719,0.883928077,0.823472339,50.15962401,26.78648438,0,3,1,1,0,7.29
0.337490409,867.2372209,0.831109398,0.027852878,-0.068146545,0.6875,4.160220864,5.153498134,0.876051477,0.827363645,47.3900973,34.93918376,0,4,2,2,0,6.07
-0.143305547,-590.3488703,0.88117102,0.027113541,0.080087116,0.66216,2.821224509,3.819767326,0.654867024,0.599995916,88.40497373,56.05200617,0,3,1,1,1,6.19
0.103062896,435.7563975,0.758669434,0.026941826,-0.22543765,0.66964,3.705402541,4.855002294,0.847602953,0.803223979,37.6311332,28.76098167,0,4,1,1,0,7.24
0.068730328,-260.2599439,0.886993936,0.027353575,0.166063977,0.625,2.939744463,3.802303513,0.68081093,0.625706581,76.59822336,49.01038173,0,1,0,0,1,4.6
0.342330125,133.9736929,1.038144606,0.024116693,-0.241736387,0.70714,3.56706322,4.93432808,0.807777412,0.777215209,48.74621558,32.71343495,0,5,3,3,0,7.35
0.331558413,565.4409535,0.475141655,0.030607869,0.128160313,0.70192,4.145542947,4.975418018,0.922686413,0.866576091,37.94620257,25.38781105,0,3,3,3,0,7.36
0.527860539,299.3971308,0.75775233,0.029892794,0.030864985,0.72,3.917878619,4.693479289,0.864955822,0.815564038,33.09194727,27.17736618,0,3,2,2,0,6.54
0.87527852,10.47131037,0.772238211,0.028291893,-0.136531085,0.68125,3.876852584,4.85701771,0.787208549,0.755807284,56.94906762,38.80267466,0,3,2,2,0,8.08
-0.184052438,-460.7034889,0.745949269,0.026281089,0.099947164,0.67073,3.355993124,4.247444771,0.72818873,0.673793227,88.07144968,58.69201921,0,3,1,1,1,5.6
0.007077985,-139.4543023,0.771965633,0.027604402,0.028780116,0.72321,3.831575871,4.643155551,0.850483324,0.78446745,45.94550189,32.72028562,0,4,2,2,0,8.15
0.035585503,631.3551566,0.739027579,0.027865474,0.094679233,0.6875,3.820489809,4.832923346,0.902076796,0.834065669,37.40049687,24.6267361,0,4,2,2,0,4.96
0.617150407,386.0402731,0.668990276,0.026632894,0.015314075,0.65517,4.192546034,4.876412193,0.877906956,0.818987473,38.53184264,31.30933375,0,3,2,2,0,9.1
0.554440069,-2.121650851,0.797441926,0.028472887,0.012304475,0.67969,3.823008061,4.678249996,0.809195454,0.764552222,48.38559501,34.40227656,0.166666667,3,2,2,0,7.64
0.348884105,26.16809702,0.398558465,0.033367115,0.064802099,0.68,3.917173011,4.74719143,0.864406121,0.824897346,34.94303958,26.72147859,0.464158883,2,2,2,0,6.72
-0.121407774,356.3016492,1.127801677,0.028639226,-0.150933129,0.67742,3.702799652,4.763965743,0.827812141,0.77212701,48.28074327,31.00245233,0,5,3,3,0,8.6
0.199656567,738.2908042,1.147193581,0.025249615,-0.063103716,0.64423,3.508721081,4.608909589,0.82086336,0.780259853,37.9676339,28.65286334,0.090909091,2,0,0,0,8.2
0.199887882,83.25329977,0.365163886,0.029871213,-0.04287916,0.66667,3.698541894,4.852639085,0.831944212,0.795771327,43.86307679,30.52290825,0.454280148,2,2,2,0,6.17
0.056845198,635.5024264,0.930560565,0.026216453,-0.113418103,0.71324,3.632865579,4.71033477,0.791094973,0.749408647,52.5721611,34.5822302,0,5,4,4,0,7.22
0.600888725,24.42232521,0.496480736,0.031062747,0.012732812,0.69444,3.803508855,4.746115365,0.849802548,0.810196443,37.95965001,29.55532631,0.166666667,3,3,3,0,7.39
-0.056226226,-66.93003467,0.638624178,0.026342842,0.088450086,0.66129,3.476748214,4.341430955,0.757941908,0.705952761,59.37395105,38.52198022,0,3,1,1,1,6.16
0.007568546,-59.06715396,0.586331587,0.030493429,-0.027579444,0.71667,3.874134201,5.01755943,0.880205682,0.828625169,42.26516735,27.93592286,0,5,4,4,0,7.62
0.088294779,-276.7233112,0.872975272,0.026625885,0.191397274,0.64286,3.406008871,4.234647126,0.790407097,0.724429789,58.98386467,40.30676983,0.5,2,0,0,0,4.19
0.076279299,-202.9955613,0.748255117,0.02976426,-0.000652358,0.65833,3.347912287,4.393688729,0.795444817,0.726903084,60.68521971,37.98793705,0.5,3,2,2,0,6.3
0.2284374,201.5918863,1.014457783,0.024699485,-0.353218144,0.69286,3.636981159,4.693075239,0.794508576,0.755795231,54.15027267,35.50927041,0.166666667,4,2,2,0,8.85
-0.207477575,-492.3988421,0.780883076,0.02635145,0.083405338,0.67188,3.582440673,4.505184846,0.782844989,0.727837244,58.47172675,36.10887947,0,3,1,1,1,5.75
0.499344616,231.596971,0.716561499,0.030703384,0.021605726,0.71875,3.758465759,4.571499929,0.842476388,0.794368253,34.55439619,27.46869897,0,3,2,2,0,7.12
0.566178992,-31.93731825,0.694232399,0.029802528,-0.102990323,0.7069,3.942693304,4.801428324,0.859706457,0.801750063,41.13995889,29.30043745,0,4,3,3,0,7.36
0.081447432,598.958035,0.944168467,0.026579471,-0.057876527,0.68939,3.570898676,4.855180738,0.815421677,0.777086598,49.98285848,30.53232284,0,4,3,3,0,6.74
0.257038149,779.3893472,0.544827597,0.028206202,-0.257662588,0.67188,3.833733978,4.742824887,0.820364952,0.781858746,46.16444957,33.75450904,0.166666667,2,2,2,0,7.46
-0.167693933,188.5522782,0.542399133,0.027667964,-0.14906234,0.70139,3.763081409,5.107621805,0.839039504,0.802287668,50.05598927,30.93668033,0,4,4,4,0,8.82
-0.043648964,185.8409634,0.616891048,0.029150556,-0.029708255,0.67857,3.902216029,4.802532637,0.846645367,0.803464569,40.71585369,30.85397933,0,3,2,2,0,6.71
-0.212737135,6.01167517,0.616891048,0.030228259,-0.030147495,0.67424,4.036395222,4.96951927,0.844776613,0.802853009,45.84261871,34.42341632,0.650697637,3,2,2,0,6
0.794973109,499.7492181,0.773086824,0.028232791,-0.155046651,0.70139,3.775170182,4.811774265,0.79322511,0.758972888,51.43449919,33.59835585,0,4,2,2,0,8.62
0.311596351,213.7023178,0.855220037,0.027771417,-0.144968673,0.68182,3.953273761,4.834880858,0.776211526,0.738499893,65.33899801,44.42175417,0.5,4,2,2,1,7.92
0.000616992,310.7743229,0.921477458,0.029177685,-0.043306931,0.67593,3.793295834,4.777569011,0.855434394,0.813845347,38.42205626,29.3132211,0.721124785,3,1,1,0,5.64
0.152996369,874.1127015,0.796294472,0.026493389,0.024357875,0.70833,3.990942545,4.988525295,0.875112367,0.823830325,44.18041718,27.42184664,0,4,3,3,0,7.35
-0.17851931,-578.3601196,0.770070033,0.026126334,0.087838747,0.67742,3.45302974,4.270779392,0.752901825,0.696782867,60.78448553,39.12428793,0,3,1,1,1,6.16
0.309813013,210.7881753,0.466613396,0.030013921,-0.036998654,0.68269,3.606936732,4.197845823,0.768916275,0.721257173,46.45968032,34.73736882,0,2,2,2,0,5.19
0.092193662,564.0925672,0.662031344,0.028374145,0.009256495,0.66667,4.137763337,4.818392497,0.858173019,0.819086328,41.61330159,35.92045538,0.2,3,1,1,0,6.47
0.017645206,838.8759464,0.952764083,0.028665708,-0.230685282,0.66667,3.807699209,5.047213631,0.832037491,0.780383651,62.9782677,35.34530063,0,4,3,3,0,5.88
-0.259098062,-70.21066304,0.687023704,0.025581212,0.086901115,0.66667,3.505213114,4.379714446,0.812213767,0.744514738,55.89290522,35.67969459,0,3,1,1,0,5.21
0.015481238,-221.4715332,0.774458388,0.027454743,-0.031071547,0.63462,3.162586157,4.015899271,0.722987673,0.671860666,56.93243358,35.75628697,0,2,1,1,1,6.32
0.629664726,30.32558299,0.682033578,0.029472285,0.048197114,0.70833,3.990880632,4.77757617,0.850903484,0.812147895,41.94603498,33.49884021,0.166666667,3,2,2,0,7.27
0.166853838,-47.84041716,0.868406602,0.026792659,-0.335367227,0.66912,3.892539611,4.812113228,0.818018905,0.776188315,52.97841617,37.98389191,0,2,1,1,1,6.24
-0.322555853,-34.83033504,0.711495975,0.029522396,0.085268067,0.625,3.834824566,4.772569969,0.859212103,0.801547299,49.86671124,33.74641303,0,3,1,1,1,7.1
0.918135475,161.8115745,0.899728212,0.026615526,-0.109268944,0.70139,4.127108723,4.948394346,0.83773252,0.796913038,48.18541192,36.18779874,0,4,2,2,0,6.17
0.411229681,458.1893363,0.781915636,0.028750229,-0.144688051,0.7,3.757944163,4.749389062,0.791564844,0.753419139,49.6594751,33.97152226,0,4,2,2,0,7.23
0.610408324,-111.2305657,0.378629606,0.034706518,0.070895849,0.68269,4.030198929,4.808411152,0.875553491,0.835535212,35.41570764,27.43774692,0.388067491,2,2,2,0,5
0.176775758,366.4756885,0.841128206,0.027988408,-0.178097994,0.68182,3.660474837,4.984153298,0.827606924,0.792972848,46.40845919,30.43497658,0,4,2,2,0,8.64
-0.182256556,1192.344832,0.975022091,0.025591461,-0.060988849,0.67647,3.69122111,4.753434386,0.818519696,0.763135776,55.23212125,32.43636277,0,4,3,3,0,6.84
0.162249426,687.4715016,0.700317877,0.02901346,-0.125374039,0.67188,3.761481199,4.732027963,0.794738318,0.760877913,44.81606007,31.70119608,0,3,2,2,0,7.13
-0.184062061,163.4397304,0.877108121,0.02699333,-0.116899511,0.675,3.448787947,4.403198415,0.720828483,0.674968437,76.74057787,46.81508946,0,4,2,2,1,5.52
-0.15713011,68.49415857,0.627811135,0.02606073,0.104899374,0.67857,3.343992865,4.087106408,0.753208071,0.689139676,57.76878518,39.31354817,0,3,1,1,0,5.58
-0.021255954,507.0272218,0.815087714,0.028958335,-0.218052806,0.68243,3.506028342,4.814964024,0.773013996,0.745416053,53.63003366,34.91246171,0,4,2,2,0,8.05
-0.212196125,182.9340936,0.325541069,0.03484086,0.23532372,0.61,3.770950594,4.15869497,0.781426373,0.740678519,47.54943645,37.39346113,0.142857143,0,0,0,1,4.65
-0.095755773,870.6007672,0.981467947,0.025823978,-0.075155266,0.71094,3.66310135,4.981200234,0.857739935,0.809984563,46.81910956,29.34927835,0.125,5,4,4,0,7.78
-0.213797247,-428.1514976,1.07483983,0.025113911,0.002189479,0.68056,3.825017143,4.45416841,0.773980101,0.71959526,64.13613654,43.61013295,0,3,1,1,1,5.03
-0.095645689,-132.5212456,0.758459538,0.027594718,0.097322728,0.6625,3.507127352,4.450212065,0.925709072,0.817611292,37.91394639,25.49812028,0,4,2,2,0,7.7
-0.261280858,-532.0443044,0.780883076,0.02620081,0.095695798,0.6875,3.213456377,4.256328386,0.762105097,0.695598852,66.56533147,39.73934896,0,4,1,1,1,6.89
-0.051138332,-484.5795992,0.590511655,0.025914637,0.099305556,0.65625,2.433024351,3.109322887,0.592485868,0.537818617,63.9484099,48.20270972,0,2,0,0,1,5.72
-1.487073223,-865.8104097,0.514138361,0.033083521,-0.104035077,0.63462,3.647041704,5.163634361,0.740064096,0.717204077,112.2434256,61.34663148,2.538509512,1,0,0,4,4.39
-0.1244767,-308.0485255,0.561123885,0.031954644,0.350277778,0.64063,2.950063756,3.87314068,0.823995394,0.752103082,36.60048286,24.43132089,0,2,0,0,0,5.52
-0.263753086,-352.5034648,0.581910022,0.029447632,0.084957007,0.66667,3.698696845,4.52025687,0.861341331,0.783653333,48.80847569,34.21943652,0.5,3,2,2,0,7.3
0.112362079,118.4451533,1.191800534,0.02705696,-0.118053471,0.69286,3.583447674,4.834568795,0.799843408,0.762568325,52.67839686,33.36197747,0,4,2,2,0,6.24
0.217113167,495.9962991,0.537618901,0.0268432,-0.30264773,0.66429,3.835812226,4.875263198,0.818794501,0.785135649,49.87569348,34.67038023,0.166666667,2,2,2,0,7.51
0.198623632,686.5176772,0.815946452,0.028110522,-0.066866823,0.68243,4.02318382,5.08525594,0.854062526,0.807873285,51.79219478,35.69172398,0,4,3,3,1,5.77
-0.151361049,237.3881329,0.803653444,0.028451724,-0.133451056,0.71795,3.884946732,4.882742735,0.804924323,0.763845475,56.825814,38.20494432,0,6,3,3,0,8.57
-0.327202695,-568.9743024,0,0.053543146,-0.14574312,0.58571,2.017462196,3.462847452,0.52955549,0.52955549,82.31021466,71.70812639,0.5,0,0,0,2,5.46
-0.243429895,-330.6704915,0.601551877,0.028755245,0.027593452,0.63971,3.183423495,4.402781234,0.780101598,0.714752142,73.61262203,40.49193216,0.5,3,3,3,1,7.92
0.606143244,167.8296859,0.649647116,0.031079285,-0.039196744,0.70833,3.848017331,4.594465637,0.852039165,0.80211757,32.52296861,27.5709705,0,3,2,2,0,6.84
0.100881572,128.9001212,0.791095956,0.028985889,-0.164294974,0.69697,3.566888191,4.486139052,0.753441576,0.720223091,53.52174922,36.69701004,0,4,2,2,0,8.48
-0.181265303,-140.3604506,0.873962325,0.030464651,-0.253019416,0.65,3.530392138,4.873091815,0.828384754,0.768644655,65.21746962,33.39243716,0,4,2,2,1,8.82
-0.002131173,-214.1198125,0.773848894,0.02779177,0.162538767,0.625,3.402949583,4.08281942,0.735035397,0.677942555,78.95719375,58.11327559,0.5,1,0,0,1,5.05
0.317426391,734.309471,0.495682514,0.027163547,-0.104417756,0.68571,3.805621694,4.91917196,0.813840372,0.782634395,47.81990412,33.46310989,0.166666667,3,3,3,0,8
-0.024085147,431.6357834,0.722167406,0.03044061,-0.062055052,0.68103,3.496161719,4.252692559,0.749713271,0.703576318,52.85693931,37.23139024,0,3,2,2,0,6.7
0.064612348,1128.047387,1.095256178,0.026095948,-0.090098749,0.68571,3.455369715,4.927259121,0.809410956,0.775024588,52.23316619,30.66517551,0,3,2,2,0,6.48
0.32037605,900.4743178,0.658969047,0.026552509,-0.119060321,0.69286,3.453477275,4.721376768,0.77559024,0.74471427,53.18875228,35.0544733,0,4,4,4,0,7.05
-0.242518623,229.0820243,1.090785363,0.031009841,-0.152237221,0.67969,4.01302945,5.062240725,0.892429679,0.836004064,48.11334978,30.10098187,0,4,2,2,0,7.85
0.057783811,1076.378729,0.565879673,0.02754529,-0.08550553,0.66667,3.658286785,4.765287436,0.831940226,0.784175093,50.53662364,31.83366385,0,3,3,3,0,6.15
-0.173521444,-79.4854875,1.193917968,0.02605748,-0.145576342,0.66667,3.490208598,4.509647371,0.738254779,0.693808353,73.82150507,41.1918148,0,3,2,2,1,7.45
0.526905461,481.5472976,0.7762197,0.028958589,0.01870953,0.69643,3.619275876,4.819292499,0.849599987,0.812595842,39.4987667,28.46703676,0.166666667,3,2,2,0,6.97
0.026330557,-428.8802552,0.658089038,0.02903516,0.176730026,0.60938,3.216639683,3.947601312,0.699451081,0.649616769,72.70495675,47.38014617,0.5,1,0,0,1,4.82
0.026173282,289.5020278,0.692612282,0.028206879,0.109985355,0.68478,3.830182698,4.807009421,0.915982435,0.841232566,36.9807775,24.43015026,0,4,2,2,0,5.27
0.147498231,-441.4813031,1.304185998,0.025543614,-0.133858576,0.66667,3.618226516,4.661084629,0.765685927,0.717106945,71.13808783,38.39944151,0,3,2,2,1,8.51
0.019199214,747.1429861,0.726594419,0.026092643,-0.122092388,0.69118,3.588641332,4.772881756,0.804770383,0.767446925,50.81814024,34.00311603,0,3,2,2,0,8.87
-0.033333829,-464.6523021,1.047244664,0.026763482,-0.078094096,0.64706,3.139513362,4.077957829,0.687597106,0.643226232,77.29131312,45.66094828,0,2,1,1,1,6.06
0.198935938,471.8922207,0.553726359,0.030212481,-0.082548548,0.70455,3.925362717,4.95105383,0.848816593,0.803759293,49.44575394,32.74337996,0.5,4,4,4,1,7.46
-0.141020535,-249.2544028,1.15417276,0.027120257,-0.170927289,0.675,3.476330555,4.571454074,0.748372886,0.697443299,76.06556135,44.7025878,0,5,2,2,1,6.3
0.181535292,-128.018041,0.717967235,0.027083622,-0.053719884,0.70161,3.910955896,4.74216112,0.844595937,0.784555247,49.50573852,34.04276854,0,3,2,2,0,8.57
-0.247083828,-1.409131414,0.892193958,0.032032339,-0.187856041,0.65,3.754801963,4.931208949,0.865057643,0.805892538,50.19335722,28.74109985,0,3,1,1,0,8.54
-0.272319545,-303.5168441,1.264258264,0.02652311,-0.039477752,0.70588,4.042136489,5.024109823,0.857652121,0.807842689,45.85645727,30.02924906,0,5,2,2,0,7.66
-0.237653544,975.7589877,1.284131699,0.025687686,-0.043696185,0.68182,3.928334711,4.648536119,0.800456693,0.748622438,48.31796633,35.90778684,0.5,3,1,1,1,7.05
-0.185234684,-41.46081312,0.793774788,0.02692071,-0.097740954,0.68382,3.695397858,4.785540406,0.813501748,0.761373774,57.63386171,34.56573965,0,4,1,1,0,5.47
0.419223212,276.7990439,0.816219512,0.02547745,-0.15204684,0.71296,3.971221282,4.985335926,0.897516641,0.840592939,37.06868941,26.79305048,0,4,1,1,0,5.47
0.063038961,296.007403,0.835016573,0.028766299,-0.174844518,0.69118,3.682134111,4.570737641,0.767649806,0.733804894,54.65033175,38.90672743,0,4,2,2,0,7.8
0.257828046,935.1002018,0.610139192,0.026603209,-0.325440366,0.66176,3.806836069,4.936816182,0.832411874,0.797569646,47.0248226,32.1378112,0.166666667,2,2,2,0,7.92
0.096237829,782.2133794,0.74291893,0.028616334,-0.204042226,0.65972,3.416426699,4.856498488,0.777297508,0.751846103,52.05206805,33.14960839,0,3,2,2,1,8.05
0.625176324,-188.3803501,0.33221431,0.034809104,0.064568689,0.67,3.965127047,4.682078708,0.862854822,0.813583012,36.35081689,27.00362955,0.166666667,2,2,2,0,6.74
-0.013850854,-215.8675637,0.74400349,0.027471486,0.000247898,0.63462,3.278814544,4.056519707,0.734402862,0.681287532,54.41085158,35.70405336,0,2,1,1,1,6.67
0.264495698,651.9808371,0.466312843,0.029754865,0.065104757,0.6875,4.097794209,5.121115365,0.916947135,0.868748716,38.8542494,25.30369714,0,3,3,3,0,7.6
-0.06937005,-329.7118531,0.332278812,0.043197577,-0.08446427,0.60714,3.378368322,4.595728751,0.814288776,0.768866242,54.88165957,35.08529747,0,2,2,2,1,4.49
0.651354501,211.8117856,0.639432524,0.032215205,0.045583349,0.7037,3.842973098,4.720175521,0.845157961,0.799096487,38.70307371,29.65908568,0.166666667,3,2,2,0,6.18
-0.277622505,-217.3003386,0.663031946,0.025575784,0.11199578,0.7,3.143344133,4.195295934,0.799419566,0.725659039,54.06613245,32.99646892,0,4,2,2,0,4.89
-0.250995439,-390.0611744,1.03632163,0.027316264,-0.13996332,0.69048,3.60409983,4.723991891,0.770725039,0.717390857,76.25410975,42.72476933,0,6,3,3,1,7.08
0.19941292,4.74343652,0.308556775,0.030709224,0.067372007,0.63889,3.629806767,4.384790425,0.803158778,0.746936627,51.50532962,35.26262335,0.550321208,1,1,1,0,6.49
0.48208265,-118.3882781,0.420313556,0.033017988,0.098633118,0.69231,3.906724115,4.558652309,0.850883446,0.807719431,41.03233367,33.76729656,0.166666667,2,2,2,0,6.54
-0.272435779,529.2149094,0.83396696,0.025602695,-0.013157951,0.70455,3.971039142,4.831093122,0.835632682,0.788198735,46.47417652,34.47232425,0,4,2,2,0,8.1
0.613852041,0.218766299,0.785422918,0.030477995,-0.004484501,0.6875,3.847003601,5.069388332,0.893689741,0.854765275,37.1262851,25.93198773,0.166666667,3,2,2,0,7.36
-0.156137441,1037.072384,0.590147542,0.029638923,0.018186106,0.66216,3.339759543,4.399537914,0.730532915,0.689182599,69.84017481,43.68278218,0.142857143,2,2,2,0,7.41
-0.133731543,-917.3840066,0.176776695,0.046891556,-0.346621805,0.57895,1.890577882,3.20661088,0.480576509,0.479564889,97.89659928,82.90843623,0.5,0,0,0,2,5.04
-0.172197748,532.1075869,0.527351644,0.027176607,-0.008526839,0.725,3.486111243,4.481181986,0.775108661,0.745468736,47.97543708,37.36007452,0,4,4,4,0,6.44
-0.173920291,-146.8019819,0.80458783,0.027134031,-0.111899511,0.67949,3.357539348,4.198596545,0.694626535,0.648358459,79.15831816,49.67769252,0,4,2,2,1,5.72
-0.04131611,313.2097869,0.716257211,0.028839704,-0.2059553,0.70395,3.687203131,4.842789549,0.787477835,0.757595286,55.564695,37.71713285,0,5,3,3,0,8.04
0.086667799,973.1157815,0.944168467,0.026672219,-0.085654305,0.69118,3.432832814,4.743006036,0.787564988,0.752406568,52.13411209,32.38670905,0,4,3,3,0,6.21
0.225658371,704.2319607,0.742173375,0.028063772,-0.367053481,0.66892,3.515172216,4.981153833,0.794849769,0.769203039,52.64839673,31.98666726,0,3,2,2,0,8.14
-0.168196089,603.5637265,0.859450496,0.028120833,-0.068432394,0.68966,3.626966316,4.569196665,0.805510234,0.753235985,49.86357086,30.79766091,0,4,3,3,0,8.64
0.001223752,-186.6862935,0.695890968,0.027861065,-0.060585436,0.60185,2.853832533,3.599711746,0.641121598,0.596628439,68.32089407,46.6402023,0,1,1,1,1,6.75
0.426120316,41.43203682,0.33221431,0.033966479,0.064802099,0.69,3.764845167,4.630633374,0.843182309,0.804643596,37.36929089,27.99076789,0.166666667,2,2,2,0,6.2
0.265480969,223.6617072,0.638564352,0.029872646,0.050459643,0.65,3.835567841,4.543742575,0.818016004,0.755876027,52.77162609,34.97703978,0.430674364,2,1,1,0,5.9
0.581058019,510.1349101,0.851652846,0.027798936,-0.066084316,0.66429,4.149466629,5.316941875,0.892973896,0.845919114,41.58673493,29.483694,0,4,2,2,0,8.6
-0.12423906,167.3620175,1.309854837,0.025716652,-0.065559661,0.72297,4.110284715,5.187909617,0.871303085,0.81378471,47.38743243,30.74889843,0,7,3,3,1,6
-0.23750589,303.2883418,1.152811283,0.025770458,-0.165039683,0.66667,3.567450942,4.657721438,0.747769629,0.704932434,75.5627404,42.27837723,0,3,2,2,1,7.9
0.272550828,517.9559786,1.123129283,0.024265634,-0.136683792,0.70161,3.816382196,5.032561978,0.859094965,0.814342396,43.45832972,28.78323604,0,3,2,2,0,5.01
0.045260872,-101.7890713,0.608560219,0.027233649,0.051898739,0.69444,3.869620639,4.544493895,0.837499477,0.780816866,43.92046455,32.88282108,0,3,2,2,0,6.68
0.553659749,-130.7011943,0.369800794,0.034356306,0.083395849,0.68519,4.031962634,4.760456903,0.871969325,0.831096895,37.80400898,30.1277182,0.166666667,2,2,2,0,7.11
0.029853589,945.1759513,0.537618901,0.027332873,-0.317658778,0.66667,3.889393659,4.894630944,0.835549133,0.798565008,45.38857885,32.36602309,0.166666667,2,2,2,0,7.8
0.559446416,-123.2552932,0.364537774,0.033690631,0.090895849,0.6875,4.079225802,4.697845823,0.8605009,0.820166038,40.64589109,33.48755977,0.166666667,2,2,2,0,6.46
-0.756032218,-815.8071615,0.179206871,0.035658484,-0.06166277,0.60938,3.521144014,5.00433116,0.753226894,0.733753643,80.92253758,44.20995167,1.119803872,0,0,0,4,2.787812396
-0.108566982,249.8035154,0.3567338,0.031082629,-0.139141443,0.64167,3.730605372,4.627636861,0.81581274,0.764231382,52.62513308,34.88864612,0.650697637,2,1,1,0,5.71
0.542544806,-171.6273388,0.356622078,0.034631058,0.062408195,0.6875,3.825139287,4.479503224,0.836110078,0.793695494,37.94953244,30.40339125,0.166666667,2,2,2,0,5.85
-0.207672755,-149.8755786,0.577478332,0.032361281,-0.149262732,0.64815,3.758737966,4.621602886,0.841537966,0.784011156,46.25394996,31.46766972,0,3,2,2,0,7.23
0.057269271,-264.4620446,0.32207203,0.038067769,-0.389516576,0.58784,2.090103658,3.40970554,0.518992462,0.516628874,87.23613382,72.00810909,0.721124785,0,0,0,2,5.3
-0.158304425,74.9003609,0.568427018,0.031286542,-0.056085569,0.67593,3.651179244,4.471852701,0.796453036,0.760177468,44.16970845,34.63196447,0,3,2,2,0,5.42
0.306906922,1143.933264,0.796294472,0.028013973,-0.136583256,0.67614,3.93174654,4.990414139,0.796327449,0.760473908,61.61697138,42.68910916,0,3,2,2,1,7.02
0.682160634,1190.200885,0.859361697,0.028129647,-0.146489267,0.65,4.103276879,5.262741791,0.827793746,0.790413733,56.64672941,38.33360064,0,3,2,2,2,8.5
0.421372755,250.0866156,0.815087714,0.02868134,-0.176836507,0.69286,3.741282203,4.615780915,0.772220972,0.734365241,52.08615145,36.40411265,0,4,2,2,0,8.82
0.379957297,409.8363978,0.657331646,0.029157191,-0.09290588,0.69853,4.011094521,4.969881426,0.848394938,0.805501108,47.02853046,34.24609429,0,4,3,3,0,8.77
-0.081203158,51.00572305,0.747646495,0.028240335,0.087043611,0.66,3.609383763,4.609383763,0.878324587,0.797283683,46.28337999,25.96688067,0,3,2,2,0,7.87
-0.144713114,-151.4434407,0.639138361,0.029734202,0.081228117,0.66667,3.681286772,4.580640984,0.860710799,0.787027515,48.89781157,33.21106531,0.5,3,2,2,0,5.7
0.632412824,226.9583933,0.848751513,0.028746321,0.082343789,0.69828,3.902569011,4.860902344,0.870355413,0.829791416,39.79617891,31.0082086,0.166666667,3,2,2,0,8.7
-1.815373892,-1480.067832,0.142258898,0.035590037,-0.227041461,0.63961,3.472204884,4.997227713,0.680012596,0.668459859,129.4272263,76.43997104,4.259400638,1,0,0,3,6.77
0.005536283,-585.6960574,0.275431916,0.032672093,0.195341081,0.61111,2.781585506,3.443311829,0.634563919,0.590326891,68.86395939,50.08343944,1.114851112,0,0,0,1,4.3
-0.126399154,-30.30400903,0.758459538,0.027594718,0.134081987,0.6875,3.435698781,4.494680368,0.934959129,0.825781192,37.74356852,23.92837308,0,4,2,2,0,7.78
0.277126831,338.3811844,0.345980582,0.030704817,-0.091013322,0.67045,3.593410245,4.675923766,0.861720535,0.822284944,33.53534601,23.32662362,0,2,2,2,0,4.75
0.553267353,-177.1047911,0.694232399,0.029802528,-0.027539919,0.68966,3.728884071,4.42875844,0.784704339,0.734037451,48.21021665,35.61663249,0,3,2,2,0,7.19
-0.134792072,279.3089429,0.931841781,0.028297987,-0.235933129,0.65,3.522002213,4.644462895,0.803351309,0.752758404,49.59141315,30.99639464,0,4,3,3,0,8.68
0.146494188,-90.86776064,0.924046472,0.028677603,-0.070601978,0.70714,3.413896013,4.371329862,0.720617473,0.685694561,63.11754872,43.76841158,0,3,2,2,1,6.4
0.596155723,1137.186041,0.733801716,0.027711778,-0.050134598,0.65441,4.096421924,5.192711928,0.875559249,0.831109503,41.41208641,29.87391178,0,3,2,2,0,8.8
0.517279098,139.3336681,0.626253808,0.032813815,0.019861953,0.66406,4.156194659,5.070097614,0.876973215,0.824440016,41.23229952,29.51573703,0.166666667,3,0,0,0,7.82
0.033906344,919.7876716,0.993797685,0.026797571,-0.185389947,0.70588,3.542124425,4.774376806,0.792774031,0.754136707,49.25755883,33.89442471,0,5,3,3,0,5.5
0.29726843,472.0622486,0.537618901,0.026938159,-0.282037588,0.66406,3.931854724,4.888279432,0.84552418,0.805837052,44.95890826,32.21066419,0.166666667,2,2,2,0,8.52
0.413322215,450.4243407,0.801844496,0.028515921,-0.195730002,0.69118,3.699635898,4.675071987,0.782140379,0.74379838,50.07193788,35.0916182,0,4,2,2,0,7.89
0.18872641,1241.29277,0.858523269,0.026619183,-0.197535153,0.6875,3.45449547,4.873935832,0.795188576,0.758439936,53.34114471,34.42824519,0,5,4,4,0,5.7
0.593560125,418.2909401,0.314955411,0.034331606,0.038395849,0.65741,3.556691195,4.49614286,0.784952042,0.755121703,40.86559244,30.65997487,0.166666667,2,2,2,0,7.38
0.528949836,817.4533579,0.537618901,0.026717387,-0.063897943,0.68939,3.904130779,4.874885305,0.832178409,0.795343483,43.41965108,34.09173078,0.166666667,3,3,3,0,8.52
0.548523636,-157.792229,0.79360324,0.028118225,0.054962404,0.70536,3.786485244,4.561482187,0.835523275,0.770668624,50.70238265,31.79921546,0,2,1,1,0,7.77
