naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,SpMax1_Bhm,SpMin1_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMin7_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,SCH-6,VCH-5,SpMAD_Dt,SHaaCH,SaaN,minHBa,maxaaN,hmin,nAtomP,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,WTPT-4,WTPT-5,pChemBL
17.0,18.0,-0.333170683,0.17039629,10.93195433,4.026243287,1.981802581,1.913784013,1.76227496,3.952058747,3.765639629,1.998707249,1.332993804,4.05571517,3.789787542,1.904535688,1.83509495,1.668064183,1.350796776,1.018928274,3.940827313,3.748915349,3.647984593,2.004076917,4.097910613,1.878610922,1.788943954,0.515922614,0.14067091199999998,21.26263755,2.764339246,17.91596624,2.150536895,5.147121572,-0.181155242,11.0,0.872387857,2.048487338,0.25,2.834,6.151934504,6.849563243,7.200063354,7.541397084,7.837196661,9.039267498,6.260476644,5.0,0.0,27.69993469,7.82
14.0,16.0,-0.377758383,0.181729409,11.01884722,4.141123773,1.951046233,1.736900421,1.724171079,4.032608143,3.65867594,2.003246635,1.359938373,4.150494056,3.718216544,1.900261765,1.706931758,1.452583651,1.2882926259999998,0.946670508,4.010915029,3.636082786,3.570175137,2.014904263,4.1899202760000005,1.873477402,1.667262721,0.545343094,0.157215813,20.00390052,0.553166454,17.06955329,2.009580026,4.767005622,-0.06924150400000001,17.0,1.57780848,1.845994733,0.595,2.303,6.393068042,7.550583197000001,8.050251121,8.445376582,8.760710592,9.818812967000001,14.26647873,5.0,5.367168782,21.86027098,8.22
22.0,24.0,-0.382658802,0.221301185,11.69285508,4.727140943999999,2.0929106440000003,1.809361021,1.671671961,4.02061799,3.931110601,2.127871511,1.278049326,4.092248322,3.815854323,2.048325131,1.918275566,1.4798624880000002,1.243720697,0.8921611190000001,4.0820035180000005,3.99452768,3.712088908,2.130054394,4.109272477,2.03000396,1.931818551,0.287457479,0.0,22.79655304,6.12501409,13.47239767,0.353503159,4.603031135,0.035381488,27.0,2.0131848000000003,0.0,0.398,2.255,6.473649541,7.338898286,7.81896123,8.347168684,8.712726566,9.719589715,14.39395849,5.0,7.701034387000001,15.45696887,7.27
17.0,19.0,-0.331128269,0.266869512,9.756997056,4.034314737,2.047820713,1.5969660630000002,1.430129478,3.971950163,3.804515773,2.073618174,0.96557202,4.0592748,3.622241646,1.989491001,1.754806923,1.314766699,0.7986202309999999,0.587582554,3.963613099,3.796154744,3.440175977,2.079663528,4.096334865,1.967992978,1.731561764,0.352559179,0.033333333,15.70348647,4.959077421,12.83620746,1.6997427269999998,4.537835884,0.069570224,20.0,0.766309432,1.10520945,0.591,1.228,6.066832885,7.028796889,7.4339666210000015,7.888486871,8.264564004,9.302449945,18.33419667,3.0,4.837648648,12.43917936,5.39
17.0,18.0,-0.368850953,0.274904177,12.13529696,4.146501187,1.989601474,1.718181256,1.664897025,3.98917748,3.70184853,2.047780999,1.262418458,4.058765918,3.794689507,1.977963079,1.64165677,1.505311363,1.283322803,0.969127347,3.985910215,3.694065703,3.65458795,2.05734604,4.082267666,1.968024218,1.613555813,0.392325677,0.094391717,22.37026283,2.681948949,13.26782346,0.623695952,4.614214616,-0.269227197,14.0,0.965489385,1.7802128330000002,0.499,2.366,6.167778511,6.971888445,7.434866323,7.713491474,8.057960101,9.205599072,8.190698945,5.0,5.636839524,21.46459775,6.31
15.0,16.0,-0.37815961,0.396645677,11.15685565,4.087455547,1.988582566,1.849114418,1.724141933,3.94892329,3.841606877,2.0356606790000003,1.331426844,4.09957045,3.712362649,1.913544027,1.830664205,1.543043558,1.155705303,1.018928274,3.923800379,3.832933725,3.519875077,2.060994294,4.15494869,1.888681646,1.785264163,0.5440317960000001,0.025,24.60054886,2.435158811,9.296920476,2.059398749,4.745413579,-0.065625902,18.0,1.0,2.879492182,0.33,3.694,6.268977905,7.081426246,7.517387095,7.793992649,8.128814478999999,9.283910979,6.807365789,6.0,3.010668675,25.79289411,7.77
15.0,16.0,-0.317793787,0.220504068,10.8749507,4.030877627,1.988206431,1.778722134,1.600200731,3.938067262,3.80708485,2.009627132,1.285229005,4.057629611,3.779976641,1.875629434,1.841160843,1.401697399,1.070688214,0.812831857,3.921354709,3.81267381,3.648140791,2.0195078840000003,4.103734552,1.846927021,1.802860523,0.393646953,0.041666667,19.6617547,4.030637359,8.669744521,2.177448035,4.436896697,-0.026064565,10.0,1.313814579,1.12468265,0.8059999999999999,2.362,5.8060757910000005,6.327001637,6.621098722,6.542646432000001,6.792072575,8.318502132,4.704954793,5.0,2.534676796,18.35097421,5.17
12.0,13.0,-0.387989552,0.216071594,10.56284281,3.991178046,2.020602871,1.807580553,1.666534951,3.916793482,3.706253,2.072595523,1.285229005,4.015279797,3.748649792,1.957423355,1.802799274,1.478426133,1.188772265,0.958052522,3.905357954,3.705045141,3.610151715,2.087888795,4.053149257,1.927841245,1.760216335,0.290263604,0.0,22.04620611,2.348487406,13.62721393,2.04275274,4.809377047,-0.059568059000000013,16.0,1.6264891119999998,1.240806479,0.102,2.4530000000000003,5.9905266070000005,6.874780022,7.229499047000001,7.646290265,8.015248587,9.098948248,7.664849106,5.0,7.73201252,16.07719496,6.8
16.0,17.0,-0.378153162,0.208199894,11.53481842,4.033341447,2.054909296,1.807018265,1.7693014580000002,3.97514161,3.793320782,2.100916546,1.364110762,4.053861668,3.709109092,2.007319272,1.830766175,1.540212331,1.341815963,1.018928274,3.965584272,3.784971558,3.519756156,2.112729045,4.083545046,1.984069544,1.808467526,0.293700392,0.0,23.36387419,3.914436407,9.469057848,1.981008385,4.863798625,-0.092862925,14.0,1.276185946,1.529603587,0.57,2.832,6.232448017,7.018066022,7.441540307,7.84967873,8.069352759,9.251788733,7.801042934,5.0,5.574424948,18.87746897,6.83
12.0,12.0,-0.391957357,0.249436567,10.887984199999998,3.820047678,1.987975144,1.878351612,1.867495636,3.809096067,3.783727475,1.976596184,1.744304254,3.881324313,3.840995856,1.873706959,1.848402062,1.7057489680000002,1.6133039319999998,1.51188018,3.814870342,3.791665084,3.69361279,1.971415225,3.912479758,1.847541021,1.822723243,0.340206909,0.091287093,28.98727904,4.82055847,0.0,1.261052708,0.0,-0.189875796,6.0,4.748450848,1.362519176,1.235,9.075,5.847522003,5.840641657000001,6.062476212999999,6.148067575,6.18929029,8.04117149,1.846165279,3.0,27.65739169,42.90902069,2.621602099
19.0,22.0,-0.322284844,0.169270361,10.43499086,4.165142832,2.080144027,1.864071638,1.735763804,4.103407281,3.864867754,2.090414175,1.285229005,4.1833233289999985,3.715042282,2.021737715,1.856756451,1.5887963859999998,1.103475936,0.948639794,4.093079635,3.863412343,3.56617093,2.089771297,4.215354014,2.003256744,1.828978818,0.5249716520000001,0.03125,24.87029625,4.210693131,9.031500731,2.359838097,4.576466466,-0.066647795,22.0,1.040041912,0.62062175,0.416,2.156,6.593044534,7.743212105,8.313474017,8.768525675,9.276893251,10.17319614,19.82638552,8.0,0.0,18.6798229,6.17
15.0,16.0,-0.226867364,0.320500635,12.77097532,4.781500727,2.05356554,1.250276795,1.231853216,4.038213326,3.854339376,2.117063472,0.922178309,4.118355415,3.757442399,2.037911417,1.6671944769999998,1.3156803,0.717465475,0.59689697,4.135697709,4.040948967,3.727783016,2.091736058,4.106391769,2.038071693,1.738888414,0.293633614,0.061237244,17.90250481,3.392041024,11.37406183,-2.327877512,4.1343895810000015,0.096841341,23.0,1.894848512,0.0,0.715,1.866,5.996607549,6.644481226,6.925318882000001,7.233655647000001,7.3064304610000015,8.716536052999999,9.259487031,4.0,9.75645184,14.58958289,4.3
17.0,18.0,-0.308898054,0.399227155,10.92264058,4.043632577,1.993436027,1.897170454,1.826384568,3.976037022,3.772702186,2.011689267,1.4652214769999998,4.067705822,3.828289063,1.938363286,1.84162093,1.676139178,1.300065216,1.021536125,3.965866728,3.760255912,3.677437571000001,2.020422662,4.104836763,1.922231905,1.7950711330000002,0.5997530529999999,0.16894961,21.96032355,3.425061309,13.30439322,1.956333984,4.755753076,-0.125427099,11.0,0.598408481,1.714659407,0.269,2.244,6.1997482360000005,6.949077149,7.357127617000001,7.750766061,7.999332462999999,9.185531249,6.296940566,5.0,0.0,22.23241736,7.15
21.0,24.0,-0.409635712,0.228917344,10.92951553,4.138830088,2.07854048,1.859958786,1.734986593,4.044920992,3.891670418,2.107870765,1.463602426,4.156465845,3.893173753,2.015971147,1.889619552,1.622532274,1.31785942,0.955887914,4.029637203,3.88716149,3.773740133,2.117716767,4.199649759,1.991597644,1.853336761,0.6672973289999999,0.103403113,25.05762753,5.279227302,13.87710116,1.889872785,4.698496702,-0.062682124,22.0,0.6359039000000001,1.301485633,0.345,3.1660000000000004,6.575032255,7.633154082999999,8.163239987,8.660274686000001,9.180192811,10.07381173,13.17376845,8.0,4.930764871,19.06593358,7.0
6.0,6.0,-0.383521378,0.398933267,9.966140819,3.896131548,1.934134116,1.702273166,1.459262281,3.833265973,3.69258524,1.971983982,1.105804632,3.919293975,3.612211714,1.867061547,1.753960667,1.318830565,1.018928274,0.72012845,3.824127278,3.668592646000001,3.399410195,1.989874912,3.941784746,1.850247611,1.713198887,0.23814483600000005,0.0,18.70719204,2.093283178,0.0,1.832119601,0.0,0.08730209900000001,10.0,0.944940787,0.825481812,1.471,2.888,5.476202011,5.732734297,5.811702212999999,5.872733797,6.011650067000001,7.738624279,3.240554379,3.0,10.67565256,12.72220646,7.31
24.0,27.0,-0.36017546,0.222051169,10.96737117,4.719419055,2.072276621,1.7971496180000002,1.5601969169999998,4.074879292,3.946045701,2.098464814,1.193110441,4.157621694,3.987090846,2.029679634,1.92537241,1.470962791,1.283217608,0.936099271,4.092325169,4.061156493,3.855992555,2.104685496,4.189564236,2.015120153,1.947263044,0.578126968,0.061142375,24.04904156,5.923488927999999,13.23099683,1.694372856,4.78882414,-0.22977857,28.0,1.460868229,1.271315882,0.197,1.743,6.623774681,7.701482818,8.250824043,8.696356118999999,9.199299469,10.11556238,17.6346702,7.0,7.944856396,15.68462259,6.73
18.0,19.0,-0.378053087,0.27325071100000003,10.93359292,4.702724374,2.026354114,1.867292252,1.718197765,3.939709083,3.800463646,2.077974726,1.416941232,4.03649904,3.861423358,1.971938261,1.837530409,1.667649067,1.240878312,1.04880945,4.032848109,3.888939322,3.781799631,2.079603742,4.0556576710000005,1.951111559,1.820391003,0.318041382,0.0,21.78802575,5.159358428,9.287624081,2.113573068,4.739270975,-0.054406123,24.0,1.310370697,0.7952707290000001,-0.344,2.741,6.193001345,6.980134078,7.386567652999999,7.671633923,8.078787546000001,9.193785341,8.478286638,4.0,13.08148274,15.9654144,7.01
16.0,18.0,-0.394591591,0.21237395,11.36693948,4.067443224,2.085797627,1.835703618,1.780545969,4.004359298,3.800291867,2.130990816,1.417934465,4.085541457,3.711504153,2.037585415,1.844757337,1.608779214,1.247217728,1.152295633,3.995730071,3.790860737,3.521713544,2.145378838,4.118472614,2.013927001,1.816933284,0.373596937,0.0,25.07140502,3.2896133,14.86133024,2.1785955930000003,5.033624429,-0.115590449,21.0,1.350799985,2.062677075,0.472,3.089,6.449136595,7.502367555,8.019404611,8.53585968,8.944359144,9.900290357000001,11.67847581,6.0,10.97020467,19.58779399,7.39
16.0,18.0,-0.380636118,0.278865177,11.89892998,4.094311789,2.115524054,1.889617746,1.828046479,4.054602037,3.781475082,2.130251162,1.422642227,4.115471985,3.762848202,2.066794197,1.787188728,1.676530921,1.363053504,1.018928274,4.049714376,3.769026569,3.593228936,2.131691735,4.139260076,2.049827055,1.760111073,0.658789471,0.136803399,27.43624997,3.910129374,9.179108892,1.707918131,4.646275695,-0.106062468,21.0,0.14285714300000002,0.980785277,0.003,2.548,6.4623954810000015,7.494977549,8.012688693,8.525305897,8.940977495,9.896057971,11.28536611,9.0,8.672779384,16.39785137,6.08
12.0,13.0,-0.378132566,0.396762024,13.52199541,4.751707674,2.003706636,1.76038593,1.632224545,4.049618992,3.889110342,2.076541325,1.285229005,4.134641376,3.74732371,1.977217754,1.804645919,1.484623148,1.018928274,1.015901915,4.17183368,3.902124721,3.576531723,2.086952922,4.125409368,1.963556651,1.836456933,0.500333534,0.0,18.111279,2.158752008,12.79615564,1.800751501,4.565628622,-0.115669955,14.0,0.825481812,1.040041912,0.25,2.425,6.149002341,7.075372907,7.4905381260000015,7.850377524,8.10638375,9.268923573,8.296034452999999,4.0,7.844157807999999,15.41927864,6.37
26.0,28.0,-0.3677125470000001,0.207889177,10.76098879,4.041627223,2.055441515,1.7993614919999998,1.7363533619999998,4.008751106,3.999646553,2.060263821,1.524782307,4.078171043,3.877446001,1.995389507,1.900836043,1.600374713,1.327832348,1.062307313,4.005838277,3.996981727,3.735921305,2.058803187,4.108613236,1.979630262,1.881074151,0.7572049790000001,0.109436583,26.99721458,7.0772992,8.646642158999999,2.932196312,4.361135223,-0.218418244,16.0,1.377532629,0.0,0.718,2.609,6.465074945,7.299242948,7.701816581,7.966856291,8.329956764,9.477671548,9.331236049,8.0,5.6665730189999985,17.91820851,8.14
17.0,18.0,-0.33398599100000004,0.399215538,10.42598359,4.038835727,1.992722971,1.7728214219999998,1.61537131,3.972864514,3.774860363,2.01095617,1.285229005,4.062516267,3.806229731,1.93798931,1.833979522,1.4416271180000002,1.076667709,1.0147406209999998,3.963004014,3.757189159,3.659409198,2.020060939,4.098633045,1.9219347,1.790842104,0.426752253,0.028867513,20.81884576,3.5243554360000005,12.53866604,1.767651277,4.549129924,-0.042324499,11.0,0.598408481,1.449037065,0.7020000000000001,2.144,6.17586727,6.868559566,7.240728096000002,7.588335543999999,7.763516111,9.042060394,6.875648393,4.0,2.425805552,21.05730982,5.8
12.0,13.0,-0.3784525620000001,0.246226812,11.05281428,4.016609248,2.007452991,1.743649602,1.734986593,3.94206413,3.735658137,2.068896168,1.329010134,4.038758465,3.842905353,1.96553096,1.691338283,1.493605773,1.421073087,0.916023736,3.92951604,3.72581575,3.691196546,2.086182272,4.0760656489999985,1.939520904,1.647544164,0.655442165,0.14907119800000002,23.09367014,1.988225899,13.85466703,2.2278060440000003,4.977029793,-0.116721624,15.0,0.825481812,1.853144012,0.338,2.387,6.177165802999999,7.068238544,7.522873347999999,7.920696202,8.257801925,9.341943784,6.23254568,8.0,6.156740295,19.22540064,6.54
6.0,6.0,-0.366280189,0.264599837,11.33090446,4.008502636,2.038352285,1.688343346,1.513458341,3.96788604,3.667175289,2.053532342,1.107369779,4.032771221,3.535130923,1.982978974,1.6825031069999998,1.354685853,0.996934419,0.528864105,3.959457588,3.658444262,3.39080931,2.0625461780000003,4.033451953,1.978463421,1.65901055,0.385553274,0.048112522000000005,27.64581375,2.172528148,0.0,5.30011952,0.0,-0.276844884,12.0,0.0,0.0,0.003,1.605,5.789386612,6.427246665,6.706174447,6.992469749,7.093819822,8.49543315,3.725342727,10.0,14.05580113,0.0,6.42
17.0,18.0,-0.307721996,0.17833761399999998,11.21713283,6.879808631,1.969479411,1.766258994,1.724171079,3.968066835,3.754589212,1.989476073,1.400645706,4.060470121,3.791214145,1.920423937,1.81868596,1.5402410519999998,1.324018758,1.018928274,3.96089227,3.759705169,3.66899371,1.988617889,4.098552557,1.905491672,1.771930178,0.5006306620000001,0.14067091199999998,21.27996353,2.757310335,13.79513519,0.520520314,5.088112379,-0.174844518,11.0,0.598408481,1.714659407,0.25,2.457,6.114787763,6.809142777999999,7.196768496000002,7.570543924,7.8193380710000016,9.029451538,6.171805657999999,5.0,0.0,22.20482143,7.8
6.0,6.0,-0.378115287,0.232275582,10.84748462,3.945039655,1.970247025,1.805678645,1.721206291,3.90253123,3.692733596,1.990529839,1.34613748,3.985177882,3.696229034,1.88021885,1.758296689,1.540944122,1.197080341,1.018928274,3.898610602,3.668911691,3.50148401,1.992000276,4.018577902,1.854020899,1.71692828,0.5006306620000001,0.055901699000000006,24.40302914,1.405548232,0.0,1.843560248,0.0,-0.105507253,10.0,0.5,1.424190461,0.605,3.94,5.715999212000001,6.196953163,6.480715349,6.579120995,6.842916712999999,8.279411777,3.155224179,6.0,8.148833462,19.89358145,6.78
6.0,6.0,-0.378083084,0.232221509,9.955477586,3.829462275,1.888213477,1.69850768,1.452405896,3.728917271,3.677944691,1.952357076,1.038956092,3.868765151,3.604507214,1.791055814,1.742315352,1.301713452,0.8702498679999999,0.651070637,3.716482429,3.658899895,3.3939795110000004,1.972137331,3.912260296,1.753231307,1.701477654,0.272165527,0.0,17.08619496,2.405791946,3.927511485,1.973472695,3.927511485,0.077967608,9.0,1.465795435,0.877382675,0.514,3.133,5.22001793,5.302371637,5.542977761,5.4860927739999985,5.751580083,7.431373725,3.0675,3.0,8.112546339,15.71658675,5.99
17.0,17.0,-0.396073406,0.23370504600000006,11.79760051,3.993738126,1.960157409,1.7296886809999998,1.607196848,3.881745375,3.735208806,2.00410693,1.192639862,4.017146855,3.800597382,1.873196723,1.7785753780000002,1.4605382569999998,0.996570871,0.861617738,3.863228407,3.729367675,3.711309164,2.025521882,4.0617815010000005,1.841980751,1.73911555,0.366839091,0.043033148,21.5728715,5.318553718,7.936463017,1.485371788,4.106761306,0.01234127,16.0,1.74020216,2.125200559,0.634,3.1460000000000004,6.010960755,6.635536367,7.009888717999999,7.274587834,7.575280117999999,8.819568352000001,5.77162436,5.0,5.071992806,24.51956503,7.8
6.0,6.0,-0.378484248,0.232044377,10.2234196,3.941942206,1.943012687,1.7228898069999998,1.606688671,3.907946432,3.692447513,1.955498793,1.213230812,3.977981806,3.610836838,1.873707449,1.75752029,1.421222965,1.056237322,0.867294254,3.905529867,3.668640629,3.407580723,1.971805116,4.00613657,1.855414211,1.71654483,0.417297329,0.055901699000000006,21.15801668,1.6086303999999998,0.0,1.6642631959999998,0.0,0.033429233,11.0,0.5,1.189207115,0.605,3.125,5.649634232,6.087342747,6.2698654010000014,6.320655877999999,6.518594038,8.088840012999999,3.618784722,5.0,8.146184808,15.65572897,7.0
24.0,27.0,-0.367688861,0.145645523,9.889117817999999,4.078912162,2.031142176,1.802000719,1.743919887,4.012172584,4.00741339,2.065401198,1.25588393,4.102068497,3.837735331,1.980250796,1.900813192,1.600332646,1.298597622,0.959675004,4.005931469,3.999718216,3.716667538,2.072804471,4.138801174,1.958774492,1.881033824,0.671140002,0.064035242,24.88810104,5.4786977420000005,13.04705378,2.9707148310000004,4.510713525,-0.18013999100000005,16.0,1.714222305,0.0,0.59,2.063,6.4573091489999985,7.315977001,7.752474482999999,7.960472233,8.305742245,9.475433931,12.86725498,7.0,3.078752874,17.96883731,9.47
12.0,13.0,-0.417885708,0.272758065,11.20782684,4.020582938,2.025585155,1.768695415,1.728290202,3.950049873,3.744220952,2.063510241,1.416721572,4.04254415,3.679122144,1.966334533,1.747427874,1.52711797,1.215754975,1.00080617,3.938888304,3.737371351,3.492054511,2.074060065,4.07299536,1.940432354,1.712288033,0.495926976,0.036084392,22.57885496,2.236158982,9.791705666,2.263233394,4.931211275,-0.240709375,17.0,1.310370697,0.7952707290000001,0.472,2.972,6.118097197999999,7.042559299,7.461514666,7.829720505,8.17413494,9.270846603999999,7.909711233999999,5.0,13.41026015,15.90668996,7.43
21.0,23.0,-0.378164327,0.273285915,10.70082624,4.092750233,2.026319752,1.842170107,1.76780879,3.971036992,3.823173822,2.076657729,1.536197288,4.102553937,3.853362693,1.971165403,1.869307357,1.5465718169999998,1.393455801,1.165772595,3.952000135,3.820840166,3.743870194,2.093020341,4.15469384,1.94342383,1.84802038,0.515922614,0.02236068,26.35331672,4.630817382,18.19335161,1.75880636,4.845522056,-0.024359879,29.0,3.468499145,3.278823834,-0.131,3.178,6.505550475,7.462497604,7.919307894,8.277849792,8.702789329,9.736792406000001,11.0424999,6.0,8.119036271,31.66002659,7.8
21.0,23.0,-0.369063885,0.210819084,11.0489343,4.719480907,2.090536315,1.823475805,1.670368186,4.040352093,3.956637064,2.089059565,1.331527257,4.106854117,3.892481515,2.030552542,1.944860268,1.570297302,1.308039937,0.914932942,4.094292461,4.036590857,3.788220632,2.084427433,4.136428097,2.016096316,1.963038184,0.386082763,0.032274861,25.07550989,5.9930456560000005,4.262262465,1.737445883,4.262262465,-0.15812678300000002,16.0,0.5,0.23570226,0.416,2.7110000000000003,6.392492742999999,7.34613621,7.711730812000001,8.085923378,8.553474267,9.578604715,11.03148109,7.0,10.47904263,9.651224696,6.09
6.0,6.0,-0.378093243,0.232265678,11.42250978,3.862478801,1.942308679,1.813565785,1.613579361,3.797265097,3.717616466,1.978452998,1.134540686,3.901073453,3.663408645,1.848833553,1.777647631,1.433622283,1.018928274,0.7986202309999999,3.791842392,3.701008607,3.506227397,1.993146072,3.937653316000001,1.822042664,1.741377589,0.253436788,0.0,16.90933225,2.458106845,0.0,1.969746034,0.0,-0.029219892,9.0,0.944940787,0.825481812,0.598,2.802,5.40183243,5.623340382,5.830598662000001,5.81263688,5.964382363,7.681387377,3.000865651,3.0,8.127281725,12.75027361,7.05
21.0,24.0,-0.228537066,0.432616444,11.05817614,4.716933334,2.139756687,1.702276422,1.458767089,4.084211961,3.949559279,2.143004221,1.122439199,4.1629768139999985,3.894480593,2.079759287,1.950806026,1.495559084,1.096897505,0.7986202309999999,4.100639003,4.0326104360000015,3.803671707,2.138420102,4.192655158,2.0643079280000003,1.952551248,0.393931682,0.028867513,20.55990604,6.948279798,3.72307083,1.155197205,3.72307083,0.184356379,25.0,0.0,1.0,0.359,0.988,6.580248977999999,7.682903585,8.224546733,8.777703575,9.17141731,10.11448597,19.80529912,5.0,4.763093057,9.107855604,4.62
15.0,17.0,-0.37783891,0.272658959,11.53711593,4.108852139,2.031673111,1.7548990009999998,1.699703806,4.002612474,3.792188064,2.080939687,1.408715349,4.1206429610000015,3.711177604,1.978107665,1.770764156,1.448606205,1.277332397,0.98996615,3.983579916,3.786100418,3.5307058610000004,2.096170815,4.165407728,1.950979592,1.735337965,0.480273539,0.025,22.08217142,2.209637739,14.42352529,1.866392308,4.985953112,-0.094151468,20.0,1.977261496,2.313067109,0.115,1.946,6.353880791,7.41433283,7.901868949,8.292404733,8.688715105,9.706916515,12.19737147,5.0,5.538919086,22.14653015,8.4
6.0,6.0,-0.378083858,0.232227862,9.96572633,3.969363781,1.918852727,1.700669718,1.45496196,3.798665625,3.690857776,1.956695015,1.03915509,3.88102189,3.607316438,1.84260491,1.7522607069999998,1.309207436,0.881510163,0.71913671,3.805780571,3.667905626,3.397982739,1.972546484,3.916449459,1.820799856,1.7117716580000002,0.253436788,0.0,17.46302747,1.979788002,0.0,0.740648938,0.0,0.060591017,9.0,0.944940787,0.825481812,0.594,2.777,5.284788766,5.338138861,5.6253703810000015,5.533883437999999,5.858290234,7.507964464,3.129725086,3.0,8.113086581000001,12.71476888,7.0
15.0,16.0,-0.31785487100000004,0.220557542,11.28857947,4.030928399,1.980580975,1.778418305,1.7296424869999998,3.938090346,3.832675057,2.011139197,1.5019301,4.057645271,3.784043604,1.884397744,1.842707284,1.53179012,1.399508517,1.071567628,3.921391659,3.841511884,3.651064739,2.020430566,4.1037467560000005,1.860686142,1.804108955,0.476980286,0.153470066,21.20337063,3.391514327,8.78800182,0.8397949140000001,4.504708238,-0.153710626,10.0,1.313814579,1.3920587569999998,0.8059999999999999,2.997,5.91535939,6.435912459,6.749441649,6.704179761000002,6.930380207000001,8.452671337,4.0541333260000005,6.0,2.5585898680000003,21.82673666,7.37
24.0,27.0,-0.367697688,0.148476697,10.35859661,4.088643749,2.073167176,1.806758045,1.747559186,4.041328388,4.008168406,2.0800446530000003,1.3824127730000002,4.1138827860000005,3.84159948,2.016172617,1.900900827,1.600713846,1.298679932,0.980321389,4.035615944,4.005302169,3.714358258,2.0788307930000003,4.146038488,2.000304908,1.881137814,0.630470513,0.064035242,25.44732214,5.7461551260000014,8.766031616,1.995525301,4.389839546,-0.207856041,17.0,0.902337085,0.8122985159999999,0.59,2.128,6.498799711,7.374795537000001,7.818749195,8.069578303,8.441102787,9.569225158,12.78242711,7.0,3.07905798,17.98461874,7.75
16.0,18.0,-0.3702682920000001,0.17350468300000002,12.09244721,4.332387496,2.038063835,1.789180657,1.664594904,4.032217429,3.801493765,2.040497808,1.216598547,4.102313989,3.734952443,1.960785084,1.694598438,1.498024367,1.06693644,0.779294136,4.07235906,3.814884717,3.583933342,2.036727815,4.125584682,1.944572938,1.658418893,0.549943305,0.166453992,25.31020081,2.082231711,13.99996601,-1.397489482,5.080832021,-0.187012905,17.0,1.107062289,1.403375878,0.324,1.599,6.290121332999999,7.36825096,7.862033993,8.308678444,8.698596032000001,9.69982285,12.35887636,8.0,3.14002309,15.6613206,7.68
24.0,27.0,-0.36769717,0.412773132,10.20527893,4.099496123,2.073029423,1.804743756,1.742051552,4.047248529,4.008189109,2.079923497,1.268614236,4.120173187,3.847171077,2.017363553,1.900904045,1.600567014,1.298670338,0.962804557,4.040732052,4.005320882,3.720035963,2.079499026,4.150184461,2.002229683,1.881143761,0.62302748,0.064035242,25.61859521,6.272147887999999,7.588707156,2.420089831,4.178034277,-0.17902888,16.0,0.902337085,0.0,0.59,1.722,6.518916804,7.402956347999999,7.850309036,8.119969421,8.502479616,9.61311606,12.73081948,7.0,3.0790654610000003,14.93293706,8.74
23.0,26.0,-0.228556027,0.432632412,11.10545496,4.71693299,2.101690606,1.816140478,1.521078677,4.067700535,3.95614375,2.1221124330000003,1.01960463,4.153384292,3.923795282,2.054207497,1.95406863,1.509581704,1.182134037,0.803331474,4.093390387,4.023157979,3.864604932,2.117060385,4.183821463,2.040930553,1.955052895,0.393931682,0.028867513,20.02366316,6.738092847999999,3.761260727,0.710206091,3.761260727,0.16791856800000002,27.0,0.0,1.0,0.359,1.019,6.624894897000001,7.704530225,8.229115207000001,8.78557298,9.266051656,10.16213164,19.56378782,4.0,4.763043699,9.103013574,4.64
23.0,25.0,-0.334946401,0.399252083,11.36377041,4.044664244,2.053848824,1.93125313,1.763455758,3.978294766,3.956802044,2.0802645280000003,1.544719764,4.069114339,3.840696636,1.994568429,1.938177841,1.627954194,1.452583651,1.245628505,3.968855386,3.951895961,3.714265933,2.086857734,4.106083321,1.974747784,1.922116088,0.583963996,0.14067091199999998,26.03540287,5.765017003,13.54524442,2.044353444,4.844220637,-0.15668742300000002,17.0,0.598408481,1.714659407,0.838,2.677,6.573068947,7.435216756,7.843928292,8.188276712999999,8.443733327,9.625002124,7.83924699,6.0,4.838353628,22.40559415,7.92
6.0,6.0,-0.378199429,0.234720805,10.14679026,3.868651414,1.91801136,1.723065852,1.47918448,3.804182733,3.708195406,1.96822353,1.285229005,3.900956653,3.621317901,1.84366877,1.7662085319999998,1.318554459,1.026762384,0.8503261959999999,3.794676999,3.683806912,3.408186097,1.988010183,3.932644157,1.82442423,1.726714733,0.22565901,0.0,18.10275154,1.988573559,0.0,1.342034964,0.0,0.026366528,10.0,0.25,1.277886208,-0.004,3.088,5.464625981,5.6558825389999985,5.7542577260000005,5.781707557000001,6.024203965,7.699757485,3.148092011,3.0,10.88036274,12.9217442,7.0
