Smiles,pChEMBL_Value
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2C2CCNC2)CC1,7.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.8
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)c[nH]3)CC2)c1Br,6.22
NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,6.52
O=c1cc(N2CCOCC2)nc(Cc2nc3c(F)cccc3o2)[nH]1,6.9
N[C@H](COc1cncc(-c2ccc3nnccc3c2)c1)Cc1c[nH]c2ccccc12,6.67
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,8.7
CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCC6)nc5)cc4c32)C1,5.69
COc1cc2c(cc1Nc1nc(Nc3cccc4c3C(=O)NC4)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,8.6
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(Br)c(=O)[nH]1,7.25
COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,8.52
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,8.12
CC(C)(C)OC(=O)NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,5.85
CNCc1cccc(Cc2c([C@H](C)Nc3ncnc(N)c3C#N)cc3scc(C)n3c2=O)c1,7.7
Cc1c(Cn2c(C)cn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,7.11
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(OC)c3)c2)cnc1N,6.37
Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1,6.68
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,7.08
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,5.99
COc1ccc(-c2cncc(-c3ccc(C(=O)O)cc3)n2)cc1,5.89
CCN1CCc2sc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2C1,9.11
Nc1cc(C(F)(F)F)c(-c2cc(C3(S(=O)(=O)c4ccccc4)CC3)nc(N3CCOCC3)n2)cn1,6.17
N#CCCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2c1CN(C(=O)NC1CCC1)C2,5.78
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2CCC2)n1,6.36
N#Cc1c(N)ncnc1NC(CC(F)(F)F)c1nn2cccc2c(=O)n1-c1ccccc1,5.8
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C(F)(F)F)c(F)c3)cn2CCN2CC[C@@H](F)C2)CC1,7.6
C[C@@H](C1CC1)N1Cc2cc(-c3cnc(N)nc3)cc(Cl)c2C1=O,6.2
Cc1cc(C[C@H](N)COc2cncc(-c3cc4c(C)n[nH]c4cn3)c2)ccc1F,8.6
CC(=O)Nc1nc(C)c(-c2nc(C3CCOC3)no2)s1,6.25
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1,7.0
N[C@H](COc1cc(-c2ccc3cnccc3c2)cnc1Cl)Cc1c[nH]c2ccccc12,7.92
CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)[C@@H]1O)n1ccnc1,4.82
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(C#N)cc1,7.24
O=S(=O)(NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1)c1ccc2c(c1)OCCO2,5.7
Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12,7.81
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(C)OC3=O)cc1,7.8
C[C@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)sc2CC3)[C@@H]1C(N)=O,8.0
CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)n1C,6.68
CC1(C)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,7.11
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(CO)cccc21,6.27
O=C1C(Sc2cccc(Cl)c2Cl)=C(Cl)C(=O)c2[nH]ncc21,4.91
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,5.47
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(O)c1-c1ccccc1,8.55
Cc1cccc(C2CCNCC2Nc2ccc(C(N)=O)c3ncncc23)c1,5.05
O=C1C[C@H]2OCC3=C(C(=O)c4ccccc4C3=O)[C@H]2O1,7.36
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,6.3
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,8.22
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,8.08
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2[C@H]1CC[C@H](OCC(N)=O)CC1,6.59
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cn1,6.81
CN(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,7.8
CC1Cc2ccc(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,7.4
Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,6.86
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](O)CC3)c2=O)cn1,7.66
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccccc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,8.23
Cc1nn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl,7.47
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)C[C@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,9.0
CCN(CC)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,8.38
Nc1nc([C@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2nnc[nH]2)cn2c(-c3ccc(-c4ccccc4)nc3)cnc12,9.0
CC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,8.6
CCn1c(-c2nonc2N)nc2c(-c3ccc[nH]3)ncc(OCCCN)c21,5.47
CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CNC(=O)c5ccccc5)cc4)c3n2)c1,6.96
CC(C)CNCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,7.92
C[C@@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,5.51
CCCc1cc(S(C)(=O)=O)ccc1C(=O)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1,5.48
Nc1cc(N2CCC(c3nc(-c4ccc(F)c(F)c4)cn3CCN3CCCC3)CC2)ncn1,7.2
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,5.57
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccoc3)cn2CCN2CCC2)CC1,5.44
[C-]#[N+]c1cccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,7.12
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(OCCN(C)C)c3)c(=O)n12,8.2
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(Cl)c(=O)[nH]1,6.85
Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.32
CN(C)CC(=O)N1CCC(n2cc(-c3cnc(N)c(-n4nnc5ccccc54)n3)cn2)CC1,7.24
Oc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,5.66
COc1ccc(C[C@@H](CN)NC(=O)c2cc(Br)c(-c3ccnc4[nH]ccc34)s2)cc1,6.0
[C-]#[N+]c1ccc(C(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1,5.77
Fc1ccccc1N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,5.55
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCCOC2)c(=O)n4C)cn1,6.51
CCN(CC)CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,8.6
COc1ccc(NC(=O)Nc2ccc(-c3nc(CS(C)(=O)=O)cc(N4CCOC[C@@H]4C)n3)cc2)cc1,7.01
CCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN(CCN)C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCCN)CC(N)=O,6.6
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(O)CC4)cc3)cc12,8.74
O=S(=O)(Nc1cc(-c2ccc3nnccc3c2)cnc1Cl)c1ccc(F)cc1,5.72
Cc1cc(C)c(C[C@H](N)COc2cncc(-c3cc4c(C)n[nH]c4cn3)c2)c(C)c1,7.41
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1,7.16
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1OCC(F)(F)F,8.18
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4C(C)C)CC3)n2)ccc1F,8.35
O=C(Cc1nc(N2CCOC(CF)C2)cc(=O)[nH]1)Nc1ccc(F)cc1,6.93
COc1cc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cnc1OC,8.0
CN(C)C1CCN(Cc2cc3nc(-c4cccc5c4CC(=O)N5)nc(N4CCOCC4)c3s2)CC1,5.47
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(C)O,7.05
NC(=O)c1ccc2c(c1)OCCc1cc(-c3ncnn3C3CCC3)sc1-2,6.25
OCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,6.0
Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3cc(F)c(F)cc32)n1,7.35
C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,6.87
Cn1c(=O)n(C2CC2)c2c3cc(-c4cnc5[nH]ccc5c4)ccc3ncc21,7.81
COc1ccccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,6.2
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCCC2)CC1,7.92
Cc1cc(-c2cn(CCO)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccc1F,7.33
COc1ccc(NC(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c(C)c1,6.08
CC(Nc1cccc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,7.41
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(NC(=O)c2ccno2)n1,5.29
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cn[nH]c3)cn2CCN2CCC2)CC1,5.66
NC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1,5.37
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)n1C,7.39
Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,4.7
COc1cccc(NC(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,6.89
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3[nH]2)[nH]1,7.19
Cc1cc(-c2cn(CCNCC(C)C)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,8.85
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CN(CC(C)(C)O)C3)ccc1-2,7.16
COCCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,7.77
NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,8.74
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cn1,6.61
COc1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc(OC)n1,4.3
O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(Cl)cc1,6.66
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)[C@@H]2CC[C@H](C3)N2C)cc1,8.17
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,9.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C(F)(F)F)c(F)c3)cn2CCN2CCCC2)CC1,6.33
CNC(=O)C1CCN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccc(N)nc4)nc3n2)CC1,6.17
COc1ncc(-c2ccc3ncc(Cl)c(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.94
Cc1c(Cc2c(CO)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F.O=S(=O)(O)O,7.39
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,8.17
CC(=O)Nc1ccc(S(=O)(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1,5.3
CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,6.2
CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)O)o2)s1,6.43
COc1cc(-c2ccc3c(n2)C(C)(C)N(c2cnn(CC(F)(F)F)c2)C3=O)cnc1OC,6.47
Nc1ncc(-c2ccc3nc(NC(=O)CCCN4CCOCC4)sc3c2)cc1C(F)(F)F,6.82
CN(C)C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)[C@@H]1C(N)=O,7.82
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=S)[nH]1,7.21
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(F)c(F)c(F)c1,6.21
CCCCCCCCCCCCCCCCCC[C@@]1(C(=O)OCC)CCC[C@@H]1OP(=O)([O-])OCC[N+](C)(C)C,5.52
COCCN1C(=O)CNc2ncc(-c3ccc(C(C)(C)O)nc3)nc21,6.21
Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(F)c4)cn3CCN3CCCC3)CC2)c1Br,7.8
CC(C)(O)C1CCN(Cc2ccc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1,7.26
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(F)c4F)c3)cc12,7.92
CC(C)(O)Cn1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2,6.32
COC(=O)c1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)cc1,7.37
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCCC3)CC2)c1C1CCC1,7.55
Cc1cccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc12,6.7
CC(=O)Nc1nc(-c2cc3c(s2)-c2ncccc2OCC3)c(-c2ccccc2Cl)[nH]1,7.44
CC(Nc1cc(F)cc(F)c1F)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,7.6
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2,6.76
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5ccccc5)c4)cc3c2cc1OC,6.58
Nc1ncnc(Cl)c1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.14
CS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)c(Br)c1,6.34
Cc1ccccc1-c1nc2ccc(-c3cccc(N4CCOCC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1,7.94
CC(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.8
CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,6.84
CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)C[C@H]1O)OC,4.9
CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.4
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4C(F)(F)F)c3)cc2s1,8.1
COCCNc1c(-c2ccccc2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,8.62
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(Cl)c3)cn2CCN2CCCC2)CC1,8.82
CC(C)CS(=O)(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,5.19
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2cncc(F)c2)n1,7.64
COc1ccc2nc(NC(=O)CSc3nnc(COc4ccc5c(c4)CCCC5)o3)sc2c1,5.58
CCCCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.7
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,6.4
COc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.21
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(n2)c(C)nn3C)cc1,8.4
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccccn3)cc12,6.9
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,8.7
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)nc21,8.1
CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,5.53
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(Cl)c3)cn2CCN2CCC2)CC1,7.78
Cc1cccc(NC(C)c2cc(C)cn3c(=O)cc(N4CCOCC4)nc23)c1,7.09
NC1(C(=O)NC(CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,6.86
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)c3ccc(F)cc3)CC2)nc(-c2ccc(NC(=O)NCCO)cc2)n1,7.85
O=C1C[C@H]2O[C@H](c3ccsc3)C3=C(C(=O)c4ccccc4C3=O)[C@H]2O1,7.0
Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)C(C)(C)O)CC2)c(=O)n4C)cn1,7.65
Cc1cccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,6.96
NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,7.1
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C,7.55
N[C@H](COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c[nH]c2ccccc12,8.82
C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,7.39
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4ccc[nH]4)c3c2)c1)Cc1c[nH]c2ccccc12,8.92
Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1-c1cnoc1,8.57
N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2CS(=O)(=O)C3)CC1,4.68
CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)[C@@H](C)O)[C@@H](C)O,2.35
Cc1cc(-c2cn(CCN(C)C)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,9.05
C[C@H]1CN(c2nc(N3CCOCC3)c3ccc(-c4cccc(CNCCO)c4)nc3n2)C[C@@H](C)O1,6.86
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N(C)C)cc4)cc3)nc21,8.1
O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1F,6.77
CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O)[C@@H](C)O,2.39
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCOC2)c(=O)n4C)cn1,6.25
CNCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2-c2cn[nH]c2)CC1,7.68
Cc1nc(NC(=O)N2CC[C@H](O)[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,6.75
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)CC3)cc1,7.32
Cn1nc(-c2cnc(N)c(-c3ccc(C(N)=O)c(F)c3)n2)nc1C1(c2ccccc2)CC1,6.92
N[C@H](COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,6.75
Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(C(F)(F)F)c1C,7.92
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1-c1ccc(F)c(F)c1,6.96
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCc3ccccc3)n1)CN(C(=O)NC1CCC1)C2,6.24
Nc1cc(C(F)F)c(-c2nc(N3C[C@H]4C[C@@H]3CO4)nc(N3C[C@H]4C[C@@H]3CO4)n2)cn1,4.75
CS(=O)(=O)C(F)(F)c1cc(-c2cnc(N)cc2C(F)(F)F)nc(N2CCOCC2)n1,6.07
O=C1C[C@H]2O[C@H](COCc3ccccc3)C3=C(C(=O)c4ccccc4C3=O)[C@H]2O1,7.14
COc1cccc(CNC(=O)NC2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1,6.11
Cc1nc(NC(=O)N2C[C@H](O)C[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,6.92
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,7.85
C[C@H](c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,8.0
Nc1cc(C(F)(F)F)c(-c2nc(N3C4CCC3COC4)cc(N3C4CCC3COC4)n2)cn1,5.48
CC1Cc2ccc(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.05
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2CO)CC1,5.96
O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1,7.3
COc1cncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)c1,7.52
Cn1c(=O)n(C2CCC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,5.24
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,4.91
CC(Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,7.47
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,7.7
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CCCN2)CC1,6.66
NC1(c2ccc(-c3nnc4n3-c3cc(-c5ccccc5)cnc3Nc3ccccc3-4)cc2)CCC1,5.58
N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1c[nH]c2ccccc12,5.7
O=c1cc(N2CCOCC2)nc(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)[nH]1,6.02
C[C@H](Nc1ncnc2[nH]ccc12)c1nn2cccc2c(=O)n1-c1ccccc1,6.82
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2COC2)c(=O)n4C)cn1,5.46
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)nc3)cc12,8.28
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2c[nH]c3ccccc23)cc1,4.19
Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1Br,8.66
C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,8.61
CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(-c5nc[nH]n5)nc4C)nc32)CC1,7.89
Cc1cc(C)cc(C(=O)NC(=S)Nc2c(O)cc(C)c(Br)c2C)c1,4.74
CCNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5.96
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccnc1,5.99
CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@H](C)C[C@@H](N(C)C(=O)OC(C)(C)C)C2)n1,8.05
